#
49501000	-3292.2192059767194	-3077.8308223344397	-214.38838364227982	-3077.8308223344397	49.73505343932773	3.303149749946787E-5	1.5908067202195513	8.647488648402058E-5	4.572718734465412E-9	2.246670506533166	23.662093362104976	-207.55032415406518	
49502000	-3294.425972410496	-3074.786899134644	-219.6390732758518	-3074.786899134644	52.0180415110979	2.4292548102097766E-5	1.8205697852526819	7.680713077896489E-5	3.772726230071869E-9	2.5647647742891126	25.09800246528476	-212.05274172828962	
49503000	-3284.4063641917032	-3078.0667986582744	-206.3395655334289	-3078.0667986582744	52.0180415110979	2.5205207224685487E-5	1.4680984339811027	6.923587836190849E-5	4.4990864560995386E-9	2.391305961085026	20.820124389063718	-199.99762201390877	
49504000	-3279.5428910507067	-3075.4085558288184	-204.13433522188814	-3075.4085558288184	67.43500197214117	2.3388531854864027E-5	1.7558954816862138	8.392548371436875E-5	4.994191044189406E-9	2.658327772799416	22.390988050091433	-196.85617569045473	
49505000	-3285.9413140882393	-3078.3103076015796	-207.63100648665957	-3078.3103076015796	67.43500197214117	2.002840964121527E-5	1.7115375136601767	7.055601936232374E-5	4.478750196910958E-9	2.7844362511287764	25.294738803775694	-200.3639963050537	
49506000	-3286.3086591647307	-3076.034852165585	-210.2738069991457	-3076.034852165585	93.43385869722768	2.4238357198616667E-5	1.2334363710697158	6.924831210813128E-5	2.583446561897401E-9	1.639714489904852	25.412699660098678	-204.436591075996	
49507000	-3293.69705950082	-3079.753403729335	-213.94365577148545	-3079.753403729335	113.06738872641343	2.158487129895574E-5	1.063906721441732	6.375324925876751E-5	7.250708648794764E-10	1.2419631126332566	29.278342606166696	-208.47348061438151	
49508000	-3294.562354613933	-3077.743452516892	-216.81890209704144	-3077.743452516892	114.30324042276857	2.1517241109985514E-5	1.0855112956598518	5.790413592786663E-5	6.045513161018722E-10	1.3123816973302258	29.37055164897013	-211.28076229000243	
49509000	-3299.4714320576263	-3079.501831953923	-219.96960010370304	-3079.501831953923	117.55500181837428	2.3152939426303144E-5	1.0563121656498982	5.209965754314527E-5	6.784314052613287E-10	1.3139008740748124	24.460094835322707	-214.7020159676685	
49510000	-3293.217807091985	-3076.7218875578724	-216.4959195341125	-3076.7218875578724	113.9028501461588	2.2921930975805564E-5	0.9440072017403486	5.9710672175614874E-5	7.238526419791522E-10	1.2085920530697725	26.665658407046955	-211.4789504565211	
49511000	-3287.999162977227	-3076.9209351492277	-211.0782278279992	-3076.9209351492277	109.43656860046615	3.093718135719306E-5	1.0076991734546494	7.518003586023745E-5	1.495168056368711E-9	1.2999629020931902	27.01254326888789	-205.8572389376761	
49512000	-3292.788210947061	-3079.078808776211	-213.70940217084998	-3079.078808776211	80.42551269343139	1.7974942700907734E-5	1.2132085766167489	5.7778950769629166E-5	9.000253819953216E-10	1.6812241247073365	22.986712577641843	-208.03320840072277	
49513000	-3286.7495498308244	-3083.607349634342	-203.14220019648232	-3083.607349634342	102.14102202614062	2.0516553736146574E-5	1.383676260553382	8.218543327587324E-5	1.1294983323004256E-9	1.9594017681426565	24.51750161428415	-196.89008134997155	
49514000	-3287.267129866749	-3085.1144487386873	-202.15268112806183	-3085.1144487386873	129.80295827767102	2.0516553736146574E-5	0.998884007748023	6.0214126266993345E-5	6.889672268447032E-10	1.3075938920363015	19.16907804657465	-197.3011432409671	
49515000	-3297.5287723653696	-3083.5485845528474	-213.98018781252222	-3083.5485845528474	129.80295827767102	2.0516553736146574E-5	1.090955733534259	6.606601135060046E-5	1.5245658401468429E-9	1.671813103293185	31.69694781690153	-208.34948519326667	
49516000	-3303.442173192178	-3083.0389782644365	-220.40319492774142	-3083.0389782644365	112.05583264314211	2.4779803684927715E-5	0.9181212530819084	6.450861338427505E-5	1.0302735974948063E-9	1.2077593613385513	34.651472144550006	-215.20192778737422	
