#
49501000	-3121.681372822754	-3061.4863789760984	-60.194993846655684	-3061.4863789760984	9.703707450078427	3.3238024917490815E-4	0.9307348152197442	5.951719532592905E-4	1.0742001852826932E-7	1.0164268995992967	1.4024638211579574	-58.162991884179306	
49502000	-3122.6338948141847	-3062.507557435294	-60.1263373788907	-3062.507557435294	9.703707450078427	4.6054178584179904E-4	0.9307348152197442	6.891070081403536E-4	1.335929319781764E-7	0.8876447878194069	1.123085324874333	-58.316486326253255	
49503000	-3127.6756501071873	-3063.0722987519716	-64.60335135521557	-3063.0722987519716	9.703707450078427	4.4114533880232945E-4	0.9307348152197442	6.935754345239284E-4	1.7303568512434868E-7	1.0625467760434604	1.242146610475777	-62.69273893444938	
49504000	-3122.4285749476326	-3065.0501721058577	-57.378402841775134	-3065.0501721058577	9.703707450078427	4.1478254023499133E-4	0.9307348152197442	6.229383764517003E-4	9.94382990700286E-8	0.8810980628195695	1.0606088764140116	-55.625788286490895	
49505000	-3118.655876340083	-3060.1646455570117	-58.491230783071494	-3060.1646455570117	11.103371448765353	3.67095783061624E-4	0.9307348152197442	5.190791220601673E-4	6.270240462949325E-8	0.8884789802911661	1.1914321733463418	-56.62230329220816	
49506000	-3128.4750408063937	-3062.9812559592992	-65.49378484709452	-3062.9812559592992	11.103371448765353	5.130557167094199E-4	0.9307348152197442	7.079967708198642E-4	2.3510674216713242E-7	1.2070313760435927	1.1910948445547935	-63.625140525144914	
49507000	-3128.6372929530767	-3061.8254921956054	-66.8118007574712	-3061.8254921956054	11.103371448765353	3.3974470369082437E-4	0.9307348152197442	6.580827863447283E-4	1.5270635377896588E-7	1.2820632456459315	1.0631762819740391	-65.05676843709378	
49508000	-3141.4979388182046	-3062.0562438052257	-79.44169501297904	-3062.0562438052257	9.865471125711892	4.6450131580811694E-4	0.9307348152197442	7.268514979740099E-4	3.135582935013245E-7	1.3072880454138982	1.2770866546315445	-77.50334217989767	
49509000	-3145.0509761884946	-3066.211405003764	-78.83957118473052	-3066.211405003764	11.094841793671891	2.4736472015601444E-4	0.9307348152197442	4.975117369201204E-4	6.97824192633899E-8	1.1643087006257595	2.184041070597872	-76.36462292144567	
49510000	-3133.9329996493584	-3059.6507150000243	-74.28228464933393	-3059.6507150000243	11.094841793671891	2.6734473490655454E-4	1.033846921112773	5.86969565795488E-4	8.394919171179218E-8	1.171216273304326	1.631140790803711	-71.78986635288777	
