"X49501000" "X.2803.7013984590417" "X.3057.0180895272906" "X253.3166910682488" "X.3057.0180895272906.1" "X4.001427189999701" "X0.4540306302178316" "X3.245599518867043" "X0.005417772161395147" "X0.01688890748001257" "X2.957626286900922" "X0.0020396083092855625" "X255.7607536136013"
49502000 -2803.58502962854 -3057.78822816124 254.203198532696 -3057.78822816124 4.0014271899997 0.00487671640242601 3.24559951886704 0.00403599440919597 0.015396561191069 3.87619293210329 0.0014932087966947 256.33543065309
49503000 -2805.25370753003 -3062.82498523799 257.571277707968 -3062.82498523799 4.0014271899997 0.00754771075113417 3.24559951886704 0.00645935832271032 0.0435266388781731 3.64056122675285 0.00150588216382951 259.711961350999
49504000 -2799.72423940481 -3058.39264016451 258.6684007597 -3058.39264016451 4.0014271899997 0.00692440784095817 3.24559951886704 0.00499157974082112 0.0469690125465334 2.74739076334348 0.00169476715900903 260.927250882964
49505000 -2794.25414290937 -3054.68560701566 260.431464106292 -3054.68560701566 4.0014271899997 0.0056458902145331 3.24559951886704 0.00454293116909418 0.0242440050016843 3.10940744591591 0.00193834557276559 262.824603679169
49506000 -2803.78803499862 -3056.92454908133 253.136514082707 -3056.92454908133 4.0014271899997 0.0056458902145331 3.24559951886704 0.00441382578169427 0.0323496370272248 2.80867589021067 0.00252815998050249 255.7953106016
49507000 -2801.80397564707 -3058.11160155421 256.30762590714 -3058.11160155421 4.0014271899997 0.00658056991214339 3.24559951886704 0.00489221054313809 0.112797369893062 3.48128272728065 0.00199345071592292 258.728797833471
49508000 -2794.9699797305 -3056.59594962877 261.625969898275 -3056.59594962877 4.0014271899997 0.00651725417923323 3.24559951886704 0.00484748625652912 0.168258588478691 4.10663448061824 0.00188107221064271 263.989116598537
49509000 -2774.96972547872 -3051.68321309255 276.713487613824 -3051.68321309255 4.0014271899997 0.00631479556350232 3.24559951886704 0.00458751647111435 1.06705881165949 7.23959383471483 0.00151221342883729 278.858366799442
49510000 -2777.80713293064 -3052.99476475259 275.187631821953 -3052.99476475259 4.0014271899997 0.00631479556350232 3.24559951886704 0.00494722563280832 1.06415885801456 7.20540402044956 0.00144837495223436 277.289378788493
49511000 -2788.53384647073 -3056.34623278997 267.812386319244 -3056.34623278997 4.0014271899997 0.00604701517094683 3.24559951886704 0.00465252420136613 0.205620625127052 4.04439605497875 0.00128555191164776 269.794879209793
