#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:rand_dat_2" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:rand_dat_2" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:rand_dat_2" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:rand_dat_2" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:rand_dat_2">
#                    <trait id="dateTrait.t:rand_dat_2" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                         A0_0=0,
#A1_0=0,
#A2_0=4,
#A3_0=3,
#A4_0=3,
#A5_0=1,
#A6_0=2,
#A7_0=4,
#A8_0=3,
#A9_0=1,
#B0_1=1,
#B1_1=1,
#B2_1=0,
#B3_1=0,
#B4_1=3,
#B5_1=2,
#B6_1=1,
#B7_1=3,
#B8_1=1,
#B9_1=4,
#C0_2=2,
#C1_2=3,
#C2_2=4,
#C3_2=4,
#C4_2=4,
#C5_2=2,
#C6_2=1,
#C7_2=2,
#C8_2=0,
#C9_2=0,
#D0_3=4,
#D1_3=3,
#D2_3=4,
#D3_3=0,
#D4_3=2,
#D5_3=1,
#D6_3=0,
#D7_3=1,
#D8_3=4,
#D9_3=0,
#E0_4=4,
#E1_4=2,
#E2_4=2,
#E3_4=3,
#E4_4=2,
#E5_4=1,
#E6_4=2,
#E7_4=3,
#E8_4=3,
#E9_4=0    
#                         <taxa id="TaxonSet.rand_dat_2" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.rand_dat_2"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:rand_dat_2" name="distribution" x="@popSize.t:rand_dat_2">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:rand_dat_2" name="distribution">
#            <parameter id="ucldMean.c:rand_dat_2" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:rand_dat_2" name="distribution">
#            <parameter id="ucldStdev.c:rand_dat_2" lower="0.0" name="x" upper="5.0">0.5</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">0.3333</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@rand_dat_2" id="treeLikelihood.rand_dat_2" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:rand_dat_2">
#            <siteModel id="SiteModel.s:rand_dat_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:rand_dat_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:rand_dat_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:rand_dat_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:rand_dat_2" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:rand_dat_2" id="RelaxedClock.c:rand_dat_2" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:rand_dat_2">
#                <LogNormal S="@ucldStdev.c:rand_dat_2" id="LogNormalDistributionModel.c:rand_dat_2" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.01" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="98" id="rateCategories.c:rand_dat_2" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-41685.412779720304	-41580.96202979759	-104.45074992270843	-41580.96202979759	5.467716386623918	1.0	0.5	1.1084040986819734	0.27368735073135403	0.5246024744356529	0.3	-105.25328500570131	
1000	-3755.672794545571	-3670.046755684761	-85.62603886080967	-3670.046755684761	6.72464400190433	0.6598035004176612	4.207514070311066	0.001998551893195159	0.0017301192884278866	4.716154719120228	1.5979093910287454	-73.63225041883318	
2000	-3499.359720716109	-3418.5455251314966	-80.81419558461255	-3418.5455251314966	8.938349743530477	0.32083793971736857	3.9451447771420507	0.0013756321858607358	1.252067773540448E-4	3.961683656739914	1.7573430017751608	-69.51248687476968	
3000	-3270.015335859993	-3174.649475925209	-95.36585993478384	-3174.649475925209	23.9326085621619	0.1600149665429192	3.947517253445028	3.256392099787369E-4	3.207513640219633E-5	3.771594681302464	2.667874343703978	-83.63955406512177	
4000	-3271.547048809456	-3178.1073553646547	-93.4396934448012	-3178.1073553646547	13.122878520937038	0.2893486332473664	3.947517253445028	6.967923879870433E-4	9.184021798127027E-5	4.892373964268211	1.5876377505262693	-82.23242238451586	
5000	-3276.3017904723924	-3177.3319822589	-98.96980821349229	-3177.3319822589	17.351979210260023	0.2169751182661196	3.926063921983489	4.940172492315147E-4	6.208494985807508E-6	2.3190887909775912	1.708335864881347	-87.75363108600294	
6000	-3269.7046474342765	-3178.5242578934003	-91.18038954087606	-3178.5242578934003	21.78538890391023	0.17551501641291423	3.7342229256544446	6.431775369510729E-4	1.3789619143800268E-5	2.5489196735443285	2.075491841643991	-80.345114520953	
7000	-3264.6173189266246	-3168.5700134039607	-96.04730552266415	-3168.5700134039607	14.615730167876114	0.17032981963443894	3.7342229256544446	5.281699619543996E-4	1.2607703020703926E-5	2.8029610856452627	2.730972832074593	-84.93757076598865	
8000	-3254.4666225196524	-3170.2116605459323	-84.25496197372036	-3170.2116605459323	18.4116794421817	0.1882747547173927	3.7342229256544446	6.116913284348185E-4	3.4804995845214614E-5	3.4324175028446726	1.5968457193268433	-73.68185485350173	
9000	-3249.606223668328	-3171.761701835704	-77.84452183262364	-3171.761701835704	13.412269596458753	0.2269279436803349	3.822897167678075	7.919791564470632E-4	9.924146451609233E-5	5.102006228824443	1.5385189918738906	-67.042575379296	
10000	-3250.1754229726994	-3162.372241569812	-87.80318140288706	-3162.372241569812	16.80391179750005	0.1236867652908879	3.822897167678075	4.7249605978958933E-4	1.5652769445072224E-5	3.6080430866432893	1.9011834817648259	-76.78957863227325	
11000	-3251.9604461053377	-3155.6340832175983	-96.3263628877392	-3155.6340832175983	19.717223494386033	0.13651461110376356	3.786434422600505	4.427355884661418E-4	4.325670765750976E-5	4.224688538886065	1.9611814741846152	-85.39108878508787	
12000	-3255.3082919322787	-3165.2617093958934	-90.04658253638544	-3165.2617093958934	15.224864221990474	0.16946011638979397	3.752914011028742	6.414260141421869E-4	4.109829057798877E-5	3.501297345838631	1.810053226202141	-79.29207055857879	
13000	-3247.2848922525413	-3162.921404804544	-84.36348744799695	-3162.921404804544	15.838553209227825	0.13851272128658373	3.752914011028742	6.489233436952919E-4	1.1755022240143787E-4	4.978805409431944	1.6685657325172492	-73.69036730716932	
14000	-3244.985706778038	-3163.103544483546	-81.88216229449196	-3163.103544483546	14.291890483159454	0.11099297688104567	3.752914011028742	6.391412537292789E-4	7.60387921166695E-5	4.496052959181264	1.2474520332399248	-71.49990347067656	
15000	-3241.276841572446	-3163.642004049926	-77.63483752251989	-3163.642004049926	10.807063484374885	0.15026762569667937	3.7073135603479654	7.970131475397822E-4	1.6543400826503707E-4	4.646661028102069	1.4203810710962825	-67.25957163430776	
16000	-3239.469037218459	-3161.9437769320384	-77.52526028642056	-3161.9437769320384	14.791812821820407	0.12188138400546837	3.7073135603479654	5.792885842517054E-4	4.778770804998283E-5	4.2777881610406965	1.2886144337863998	-67.24735203494882	
17000	-3230.5932857719044	-3152.8105169687083	-77.78276880319628	-3152.8105169687083	14.294424861983316	0.1385105437859679	3.7984646690892263	8.084099537700554E-4	4.156254893904033E-5	4.384870951466932	1.4544410520994755	-67.11032576604725	
