#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:rand_dat_1" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:rand_dat_1" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:rand_dat_1" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:rand_dat_1" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:rand_dat_1">
#                    <trait id="dateTrait.t:rand_dat_1" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                         A0_0=1,
#A1_0=1,
#A2_0=3,
#A3_0=4,
#A4_0=3,
#A5_0=2,
#A6_0=4,
#A7_0=0,
#A8_0=0,
#A9_0=2,
#B0_1=2,
#B1_1=2,
#B2_1=0,
#B3_1=4,
#B4_1=1,
#B5_1=4,
#B6_1=0,
#B7_1=1,
#B8_1=2,
#B9_1=1,
#C0_2=1,
#C1_2=4,
#C2_2=3,
#C3_2=3,
#C4_2=3,
#C5_2=3,
#C6_2=0,
#C7_2=2,
#C8_2=2,
#C9_2=2,
#D0_3=1,
#D1_3=3,
#D2_3=2,
#D3_3=0,
#D4_3=4,
#D5_3=2,
#D6_3=0,
#D7_3=3,
#D8_3=0,
#D9_3=0,
#E0_4=3,
#E1_4=4,
#E2_4=1,
#E3_4=1,
#E4_4=4,
#E5_4=4,
#E6_4=3,
#E7_4=4,
#E8_4=1,
#E9_4=0    
#                         <taxa id="TaxonSet.rand_dat_1" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.rand_dat_1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:rand_dat_1" name="distribution" x="@popSize.t:rand_dat_1">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:rand_dat_1" name="distribution">
#            <parameter id="ucldMean.c:rand_dat_1" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:rand_dat_1" name="distribution">
#            <parameter id="ucldStdev.c:rand_dat_1" lower="0.0" name="x" upper="5.0">0.5</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">0.3333</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@rand_dat_1" id="treeLikelihood.rand_dat_1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:rand_dat_1">
#            <siteModel id="SiteModel.s:rand_dat_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:rand_dat_1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:rand_dat_1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:rand_dat_1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:rand_dat_1" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:rand_dat_1" id="RelaxedClock.c:rand_dat_1" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:rand_dat_1">
#                <LogNormal S="@ucldStdev.c:rand_dat_1" id="LogNormalDistributionModel.c:rand_dat_1" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.01" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="98" id="rateCategories.c:rand_dat_1" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-39662.87327625596	-39568.74758024358	-94.12569601237672	-39568.74758024358	5.500441828966587	1.0	0.5	1.2044235626256237	0.273265450271931	0.523823194389397	0.3	-94.92823109536961	
1000	-3781.028056957285	-3691.9435300329396	-89.0845269243455	-3691.9435300329396	5.054049096656645	1.3706565486750388	3.779472150627039	0.0016697023483655338	0.059349190534256246	4.049459218460199	1.665396779147478	-78.33362541025576	
2000	-3489.0960602269392	-3413.0849811108665	-76.0110791160727	-3413.0849811108665	5.054049096656645	1.5366270630990309	3.548228798922422	0.002378970514334096	0.05847103205878306	5.359591870213822	1.4104503891362836	-66.12013135957253	
3000	-3455.653732534681	-3376.9264669448157	-78.72726558986503	-3376.9264669448157	5.311668742903864	1.7012929493190156	3.6422427456658326	0.0016264712852193915	0.025763822108367952	8.077678673683014	1.2992273914466246	-68.63638709091312	
4000	-3449.724703655211	-3369.862879181077	-79.86182447413415	-3369.862879181077	4.637942561656316	1.6454882625659024	3.6422427456658326	0.0017167177970425795	0.025743297286493622	6.5553685234974735	1.6714004037634396	-69.51905390854601	
5000	-3423.4783942672057	-3360.9019962723114	-62.576397994894194	-3360.9019962723114	4.76186169546515	1.6966809171913868	3.6692716381326536	0.002043948751708144	2.0828553302461807E-4	3.470765154367724	0.9290230333114495	-52.73981622939832	
6000	-3425.1710160667753	-3358.6107076124135	-66.56030845436175	-3358.6107076124135	4.84027162290097	1.6791831359567706	3.6692716381326536	0.001983934530982524	2.186851367001219E-4	3.526641580855956	1.1661693689156085	-56.496380608312144	
7000	-3417.8810828656933	-3346.8206959809972	-71.06038688469621	-3346.8206959809972	4.865337072132388	1.2463517062001064	3.6692716381326536	0.0015535942478850713	1.6837563958106456E-4	3.1655965533052295	1.398713465440752	-60.8146305115179	
8000	-3426.559888940103	-3365.6958436109667	-60.86404532913619	-3365.6958436109667	4.948157429048617	1.5023987195830002	3.6692716381326536	0.0025437609512330654	7.885228051284681E-5	2.8120947906341316	1.2583665831973903	-50.72402729940927	
9000	-3437.1887320625306	-3363.1771122059895	-74.01161985654099	-3363.1771122059895	5.038896619025505	1.3344705695559962	3.669665059653672	0.0019154111982085972	1.1176091652404729E-4	3.012426729616484	1.2676087978507045	-63.8631036722615	
10000	-3425.726111633184	-3351.9527638960744	-73.7733477371093	-3351.9527638960744	4.8872136079939565	1.2577645299517548	3.669665059653672	0.0018824653953882485	8.51038458742323E-5	2.888358122583833	1.8633824205917524	-63.23957050025791	
11000	-3411.468510071071	-3348.8348053757354	-62.633704695335496	-3348.8348053757354	5.157815521592664	1.0586642964884228	3.6555677215142532	0.001911698903018863	5.816910615217221E-5	3.3335262451338887	1.0688333649319404	-52.69804930396441	
12000	-3411.1613245180215	-3351.358964490033	-59.8023600279884	-3351.358964490033	5.011322586488639	0.9971486702318849	3.6640836773201273	0.0016423856992682949	4.093051354890956E-5	3.335791096803613	1.0965560688707994	-49.815547532690175	
13000	-3402.0783054342146	-3348.0691635724816	-54.009141861733255	-3348.0691635724816	4.809519963469	1.1213289916682043	3.6640836773201273	0.002074892647522316	6.863006260696868E-5	2.6924940150492307	1.011464345847642	-44.10310466019147	
14000	-3402.7444730560605	-3351.718908813814	-51.02556424224645	-3351.718908813814	4.875034357281994	1.5819711018583773	3.7361237039414665	0.002204275481155023	7.297272524926099E-5	3.0365903310030857	0.8684872529418276	-41.05578684538942	
15000	-3386.8293828413252	-3346.8660013395333	-39.96338150179176	-3346.8660013395333	5.008094404285273	1.3799295305110721	3.7361237039414665	0.002042520509825229	5.627778174782244E-5	2.971106456903951	0.5344612718229812	-30.47909774240445	
16000	-3395.953934715973	-3354.1664665849016	-41.787468131071144	-3354.1664665849016	5.599481896656258	1.1680396907645731	3.7598683789427154	0.002456502001775526	9.582928902202451E-5	2.9092122339230473	0.5845477574735009	-32.14236400945675	
17000	-3392.3800430895176	-3353.04473133789	-39.33531175162754	-3353.04473133789	5.429755735127939	0.936142961356559	3.674655372881114	0.0023153021066944245	5.237066227284793E-5	2.3608981145136183	0.7411965250098747	-29.708444892701916	
18000	-3393.186765554984	-3352.769627829958	-40.417137725025704	-3352.769627829958	5.26513152460552	1.0236492350307504	3.674655372881114	0.0023978758992763607	7.164590927399975E-5	2.602199253336782	0.8347355604483095	-30.671421691551576	
19000	-3395.055903677231	-3348.1973423418663	-46.85856133536472	-3348.1973423418663	5.648754920342062	1.110717912079789	3.7293601929322153	0.0026782633027380735	5.8633593704922504E-5	2.4868410746110032	0.8108377884453107	-36.97776138940634	
20000	-3399.4758581415194	-3350.387953065518	-49.08790507600125	-3350.387953065518	6.087382260737007	1.0364757655601888	3.7293601929322153	0.002348541099973585	2.6695122908086863E-5	2.2514871966963645	0.7952609205685843	-39.226502887124404	
21000	-3399.7376992703244	-3346.736299747809	-53.00139952251554	-3346.736299747809	6.132863790612812	0.7634213682368497	3.7293601929322153	0.0019145856747040761	1.3718392889693112E-5	2.2163787497305223	0.9367685488980273	-42.97623135760956	
22000	-3408.4882670150164	-3355.9262279798836	-52.5620390351329	-3355.9262279798836	5.713343717660781	0.9403066774059181	3.7293601929322153	0.002265536084351971	2.1006968799811744E-5	2.0602246821210586	0.8900041347973557	-42.588081000481836	
23000	-3410.9116530092656	-3352.571573142511	-58.3400798667542	-3352.571573142511	5.860357162499871	0.9971893482332154	3.7293601929322153	0.00197512022937548	2.2926995400366737E-5	2.2431850240395925	0.7562685195006038	-48.52895144301721	
24000	-3405.927764989612	-3355.364502937888	-50.56326205172378	-3355.364502937888	5.452216899000322	1.0984046677751154	3.7293601929322153	0.0020957421951022016	3.064351710747477E-5	2.0997301581271723	0.8665972428103466	-40.615955797944515	
25000	-3411.761913325216	-3355.319182870289	-56.44273045492713	-3355.319182870289	5.514898344407997	0.9284437916196602	3.7293601929322153	0.0019495545757220614	3.615480713961955E-4	4.699910429663147	1.0637754019171715	-46.29041896963561	
26000	-3399.013529235557	-3353.345971636387	-45.66755759917029	-3353.345971636387	5.625326265648084	1.015732006259638	3.7293601929322153	0.002406373451857691	4.540850029698725E-4	4.351106635392481	0.8483572775415495	-35.74152380815629	
27000	-3399.5338437287373	-3351.131403689252	-48.40244003948554	-3351.131403689252	6.484359731888536	0.7930462345523391	3.746269500752681	0.0024532729684107685	2.2805417094653288E-4	3.5490367591323304	0.8048021997909207	-38.478378583948164	
28000	-3388.403988794332	-3334.4511677053088	-53.95282108902296	-3334.4511677053088	6.484359731888536	0.7930462345523391	3.746269500752681	0.002232627054691736	8.228202414353131E-5	3.2598851254900345	0.9316092526120269	-43.88244269624714	
29000	-3392.369796761166	-3337.3557919952295	-55.01400476593645	-3337.3557919952295	7.702034124761832	0.6420367590462568	3.746269500752681	0.0018979355668413977	3.162084149616343E-5	2.6488677282417	0.9918233736062793	-44.88099480244761	
30000	-3401.223078030037	-3342.741866730745	-58.48121129929177	-3342.741866730745	8.4462062967112	0.6125644366219124	3.751495550456841	0.0017296349829207375	2.443138953523358E-4	5.1184118234909635	0.8266601172789513	-48.51467303153747	
31000	-3385.971231031765	-3335.5205239808033	-50.450707050961796	-3335.5205239808033	7.785052324398877	0.5072468808066821	3.6639527975306887	0.0017369949893761164	2.4310301774766637E-4	4.896985898890952	0.7903142861462261	-40.79178623833916	
32000	-3389.7956690781625	-3341.768749345969	-48.02691973219346	-3341.768749345969	6.584504765994505	0.5072468808066821	3.6639527975306887	0.0018391875439331992	4.2978301586719696E-5	2.582825024206259	0.858299766201611	-38.285476200156054	
33000	-3387.143972629887	-3339.6200497041946	-47.523922925692105	-3339.6200497041946	6.506659959945989	0.5072468808066821	3.6219742441981806	0.0021131401654879917	3.354881580886453E-5	2.1732128233995955	0.8061065760789459	-37.97116510265377	
34000	-3401.6045531540103	-3344.3553973677854	-57.249155786225124	-3344.3553973677854	6.611190352923458	0.47949162878922374	3.6219742441981806	0.001971951656967975	4.197762333252616E-5	2.633243924549509	0.7610888576476531	-47.75386380997237	
35000	-3390.947087196935	-3342.247401547499	-48.69968564943594	-3342.247401547499	6.19705567043976	0.4360296826630091	3.5910071422625407	0.002073937495042022	4.056053655432657E-5	2.7356491676802692	0.8759863667541545	-39.15670385766598	
36000	-3392.8774248016357	-3343.9478492002463	-48.92957560138961	-3343.9478492002463	6.673463817136375	0.4215335178005045	3.5910071422625407	0.0018883516084721354	3.101902677079548E-5	2.3152924688667307	0.8812944210978414	-39.38055257759327	
37000	-3386.230115082171	-3337.7124236762165	-48.517691405954494	-3337.7124236762165	6.759928659709286	0.4215335178005045	3.5910071422625407	0.0020030752023648722	2.4938060223627176E-5	2.646044794175553	0.8297570739207417	-39.02892716600609	
38000	-3394.37916793409	-3338.3253275250954	-56.053840408994645	-3338.3253275250954	6.850521727900917	0.40795709150464793	3.5910071422625407	0.002033442161392861	1.0096570869537797E-5	2.1672742296594127	0.8511391295804148	-46.539633540244814	
39000	-3385.9701880857824	-3337.526233558945	-48.44395452683725	-3337.526233558945	6.397483289569359	0.40795709150464793	3.5910071422625407	0.0018735498867467734	1.4102602978518717E-5	2.349411859950808	0.9507222003480604	-38.8191013561432	
40000	-3379.848783019712	-3337.17834059246	-42.670442427251956	-3337.17834059246	7.521729605416603	0.40169404476957904	3.5910071422625407	0.001776293007408004	1.2988530241604635E-4	4.149378181916485	0.6740842402343306	-33.3894560746181	
41000	-3389.026085218351	-3341.5643614255587	-47.46172379279234	-3341.5643614255587	7.88417250957617	0.3434047020189206	3.5910071422625407	0.001684709898120026	1.9583212930211544E-5	2.6346526534270036	0.7212577417580431	-38.11309597720029	
42000	-3394.7613684183357	-3340.3521822480725	-54.40918617026333	-3340.3521822480725	7.578519172679954	0.37082751031570377	3.5910071422625407	0.001587974194904863	1.5283508813340635E-5	2.6141049364826836	0.9838315022260778	-44.75010026142832	
43000	-3396.0831696302603	-3339.4802879087797	-56.60288172148078	-3339.4802879087797	7.208911334397954	0.3732026440755484	3.5910071422625407	0.0015325988537618586	1.8268457109754906E-5	2.6608751354956075	1.0795322738586766	-46.850967310908416	
44000	-3391.399198646045	-3337.6860492325363	-53.713149413508944	-3337.6860492325363	6.699705328373301	0.46510128327939526	3.5910071422625407	0.0020183640010878502	3.1307650253587016E-5	2.9573639165864916	0.7784907642243496	-44.28816102183709	
45000	-3379.9946193530423	-3341.548945997928	-38.445673355114174	-3341.548945997928	7.976309633293092	0.38571614534699383	3.5736216433075354	0.0017898589496519843	1.1954259741245142E-5	2.4882687323063695	0.681613863843917	-29.205740488674948	
