#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:true_dat" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:true_dat" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:true_dat" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true_dat" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true_dat">
#                    <trait id="dateTrait.t:true_dat" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                         t26_9.24=9.24,
#t27_8.62=8.62,
#t10_6.91=6.91,
#t20_6.74=6.74,
#t8_5.3=5.3,
#t34_4.77=4.77,
#t19_0=0,
#t24_4.04=4.04,
#t15_3.42=3.42,
#t21_3.34=3.34,
#t23_3.31=3.31,
#t44_3.28=3.28,
#t1_3.28=3.28,
#t4_3.01=3.01,
#t50_2.71=2.71,
#t49_2.71=2.71,
#t28_2.11=2.11,
#t30_2.11=2.11,
#t48_2.09=2.09,
#t37_2.09=2.09,
#t39_2=2,
#t13_1.81=1.81,
#t42_1.81=1.81,
#t45_1.71=1.71,
#t35_1.71=1.71,
#t46_1.41=1.41,
#t40_1.41=1.41,
#t31_1.07=1.07,
#t38_1.07=1.07,
#t17_0.88=0.88,
#t32_0.88=0.88,
#t9_0.77=0.77,
#t3_0.77=0.77,
#t12_0.68=0.68,
#t7_0.68=0.68,
#t11_0.68=0.68,
#t14_0.39=0.39,
#t29_0.39=0.39,
#t2_0.32=0.32,
#t5_0.32=0.32,
#t16_0.22=0.22,
#t41_0.22=0.22,
#t36_0.15=0.15,
#t33_0.15=0.15,
#t47_0.14=0.14,
#t25_0.14=0.14,
#t22_0.12=0.12,
#t6_0.12=0.12,
#t43_0.04=0.04,
#t18_0.04=0.04    
#                         <taxa id="TaxonSet.true_dat" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.true_dat"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:true_dat" name="distribution" x="@popSize.t:true_dat">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:true_dat" name="distribution">
#            <parameter id="ucldMean.c:true_dat" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:true_dat" name="distribution">
#            <parameter id="ucldStdev.c:true_dat" lower="0.0" name="x" upper="5.0">0.5</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">0.3333</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@true_dat" id="treeLikelihood.true_dat" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:true_dat">
#            <siteModel id="SiteModel.s:true_dat" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_dat" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_dat" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_dat" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:true_dat" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:true_dat" id="RelaxedClock.c:true_dat" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:true_dat">
#                <LogNormal S="@ucldStdev.c:true_dat" id="LogNormalDistributionModel.c:true_dat" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.01" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="98" id="rateCategories.c:true_dat" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-65338.89821607938	-65202.08280761487	-136.81540846451736	-65202.08280761487	9.557504526425708	1.0	0.5	1.187778742421124	0.273265450271931	0.523823194389397	0.3	-137.61794354751024	
1000	-52456.410450110896	-52358.07250776846	-98.3379423424328	-52358.07250776846	10.204244307316785	1.8305392474719655	1.2149316959597996	1.7687845380743576	5.376745897545708	1.7093736669219584	2.012395251784652	-95.09216935210812	
2000	-47955.44680961102	-47836.99461661516	-118.45219299586125	-47836.99461661516	10.814995633063837	1.2147935341264946	1.2268486023349903	0.7123177301850446	0.8473837420587303	1.1495408327627974	3.8226057148797326	-114.52905907674338	
3000	-44337.715740281164	-44217.06559682323	-120.65014345793047	-44217.06559682323	10.47378383241929	1.070177437687962	1.3183292507586537	0.7267289139484211	0.8631713785690477	1.3333112250210792	3.7074543071648676	-116.48312699047284	
4000	-42341.561177316915	-42221.13739166844	-120.42378564847269	-42221.13739166844	11.115669768726995	0.98460018739691	1.3183292507586537	0.44525256274720365	0.6980355363600789	1.3814727961540654	4.634459069797546	-116.03359516487421	
5000	-40598.045527871065	-40476.223613663526	-121.82191420753664	-40476.223613663526	10.770470146082259	0.9748502984809417	1.5199125005815253	0.5074562273506436	0.6321318596715937	1.5484319483999516	4.112785714768547	-116.9463323917144	
6000	-39927.24175370807	-39798.10029201879	-129.1414616892765	-39798.10029201879	14.599704803147736	0.9748502984809417	1.5283959154985052	0.6384643593354944	0.6686343446962615	1.541042031544399	4.535089888035298	-124.14268276749168	
7000	-39799.024249893286	-39670.22816842663	-128.79608146666172	-39670.22816842663	11.47771844569267	0.9729636975530292	1.5674671900029826	0.3612446356817879	0.5274706515401866	1.5239040719296453	3.7529730757915796	-123.86937355705801	
8000	-39372.3646938006	-39243.24904616728	-129.1156476333199	-39243.24904616728	11.896518709497785	1.0229373007633467	1.5674671900029826	0.38643855421769235	0.6335596580942888	1.5402945256276785	4.961317797057553	-123.90981667945418	
9000	-39089.595326757044	-38962.010125757806	-127.5852009992379	-38962.010125757806	11.676381125237633	0.9856754812533033	1.5674671900029826	0.3794952150371399	0.6028542081197098	1.598269638061014	4.799151307255676	-122.41260234441914	
10000	-39012.670559965154	-38878.81678883764	-133.8537711275139	-38878.81678883764	11.994497872743759	0.9827605538829756	1.6661448860243306	0.3618915869365188	0.5851483951057441	1.6932518773393475	5.055758788319061	-128.33302092195424	
11000	-38082.73284485148	-37953.14952440187	-129.58332044961162	-37953.14952440187	11.955471814559646	0.9706893008016166	1.6632798037227645	0.331625131590019	0.564737262801663	1.6744168080316086	4.030565838711289	-124.29778752553665	
12000	-37986.09603206899	-37857.54113121257	-128.554900856421	-37857.54113121257	11.955471814559646	0.9706893008016166	1.684495399470737	0.3133806104132917	0.5373665088314228	1.67801240993132	5.190366002711504	-122.95281733707249	
13000	-37961.09750558532	-37831.41418973984	-129.68331584548056	-37831.41418973984	12.049706840020066	0.9706893008016166	1.684495399470737	0.30778292842374394	0.5188306870867927	1.6844075989827885	5.6362202810043405	-123.99882286366912	
14000	-37471.39566981883	-37341.35193515074	-130.04373466808826	-37341.35193515074	12.319698575786935	0.952892555210223	1.684495399470737	0.31779697245043775	0.5089813748918091	1.656122953791867	4.544771278868404	-124.5744779615029	
15000	-37227.558870751454	-37095.059140327496	-132.49973042395533	-37095.059140327496	12.78117128204302	0.9551690798293351	1.709446819954502	0.29356258189504914	0.4948537312926071	1.6726522808403976	4.807163790352655	-126.89948211079452	
16000	-37135.88119000802	-37003.63451195845	-132.24667804956638	-37003.63451195845	12.273491972511838	0.9551690798293351	1.714112983061847	0.28971703913778446	0.5276816438183328	1.6634746472392967	5.4113509253859675	-126.51403833809573	
17000	-37110.38775358055	-36977.62457934183	-132.7631742387217	-36977.62457934183	12.405686540346268	0.9642045623680888	1.714112983061847	0.293390518326969	0.5006591729214209	1.6357543539668529	3.94425536361562	-127.34677311586972	
18000	-37112.679650704675	-36979.70365020192	-132.97600050275418	-36979.70365020192	13.087010034047811	0.9642045623680888	1.714112983061847	0.2925286968074232	0.48411979797805066	1.5964392412331638	4.943506670745998	-127.33378463016209	
19000	-37090.24751285169	-36958.17851169295	-132.06900115873776	-36958.17851169295	12.591531996243578	0.9642045623680888	1.714112983061847	0.2929392677997691	0.47923954949065073	1.6006502653330164	4.857148111005097	-126.44440876065943	
