"X49501000" "X.2802.363896736387" "X.3062.753228383229" "X260.3893316468418" "X.3062.753228383229.1" "X4.002716571037766" "X0.06294678765102509" "X2.1944816412186103" "X0.0054031633551906676" "X0.05304790325146523" "X3.837066887024929" "X0.002001486147179226" "X259.66085738638753"
49502000 -2800.64913546486 -3061.19371649853 260.544581033671 -3061.19371649853 4.00271657103777 0.00570208380055434 2.19448164121861 0.0051111761253636 0.0480248161803831 3.40609984682765 0.0017727477293644 259.694747527356
49503000 -2796.32829245145 -3061.34011277773 265.011820326282 -3061.34011277773 4.00271657103777 0.00570208380055434 2.19448164121861 0.00527284738866393 0.0478061876013768 3.30058948234748 0.00171324355761322 264.127844478766
49504000 -2805.31871581112 -3067.56680862379 262.248092812669 -3067.56680862379 4.00271657103777 0.00780549154102204 2.19448164121861 0.00751227063451966 0.0457760968482985 3.58525224392796 0.001559799360619 261.270285772009
49505000 -2798.68381436405 -3067.25864205303 268.57482768898 -3067.25864205303 4.00271657103777 0.0106264599930198 2.43061505161997 0.00705624940112966 0.0960629844123934 4.49454289037851 0.00144590022540727 268.229666649577
49506000 -2792.22049676653 -3067.78232371469 275.56182694816 -3067.78232371469 4.00271657103777 0.00639242360286749 2.43061505161997 0.00475011538499315 0.0625737295619146 4.21038162835736 0.0011986047187939 275.029091933766
49507000 -2795.86969735124 -3065.35594904436 269.486251693126 -3065.35594904436 4.00271657103777 0.00831364329598949 2.39093167730578 0.00589333763578558 0.118624893062937 3.56283930117527 0.00178850470617136 269.234676414695
49508000 -2804.55265982353 -3068.62649824109 264.073838417557 -3068.62649824109 4.00271657103777 0.00673650189611538 2.39093167730578 0.00501901385127899 0.0430758228968626 4.01551485336386 0.0019139328238949 263.890043423243
49509000 -2808.55798607231 -3068.74122739871 260.183241326396 -3068.74122739871 4.00271657103777 0.012016781217211 2.39093167730578 0.0077429002612856 0.0266944509848683 2.72133571328792 0.00168986200377092 259.874933007928
49510000 -2805.58572945462 -3066.46485282196 260.879123367338 -3066.46485282196 4.00271657103777 0.012016781217211 2.39093167730578 0.00451171000245089 0.0403495307883611 2.44099825693201 0.00240750614257966 260.924759593964
49511000 -2805.88319662622 -3070.33764125087 264.454444624642 -3070.33764125087 4.00271657103777 0.00699929279366638 2.39093167730578 0.00439014875940449 0.0116244377443117 2.62237310145361 0.00146670955468563 264.004510928807
49512000 -2802.97838359796 -3063.86308429457 260.884700696611 -3063.86308429457 4.00271657103777 0.0119644761356542 2.39093167730578 0.00658352011504839 0.119570477874787 4.87343550234514 0.00210393929818809 260.795556950904
49513000 -2801.11385382044 -3065.84525594697 264.731402126528 -3065.84525594697 4.00271657103777 0.00939278783646057 2.39093167730578 0.00556566749797506 0.0736905288307341 4.9797168963289 0.00158688951948112 264.3602227602
49514000 -2804.11475167506 -3071.42954985449 267.31479817943 -3071.42954985449 4.00271657103777 0.00968411048187046 2.39093167730578 0.00527558688831636 0.0731049780836383 4.44663269659229 0.00163662736926375 266.974480632152
49515000 -2804.28877899242 -3069.856391554 265.567612561577 -3069.856391554 4.00271657103777 0.00855089142064569 2.39093167730578 0.00576371725079077 0.0656772881986558 3.56286314476453 0.00139343851149027 265.066431813817
49516000 -2804.12797845791 -3068.33017502865 264.202196570738 -3068.33017502865 4.00271657103777 0.0108185751075909 2.39093167730578 0.00688055571242702 0.0272585701341247 2.96268296825254 0.00162526521811932 263.854912394858
49517000 -2806.87889128949 -3071.87374544845 264.994854158958 -3071.87374544845 4.00271657103777 0.0135464811021058 2.39093167730578 0.00840564082898428 0.0186660506915371 2.41232212394164 0.00164462483501915 264.659411263852
49518000 -2805.1852988249 -3068.86550047582 263.680201650915 -3068.86550047582 4.00271657103777 0.00963498298356899 2.39093167730578 0.00536955205866082 0.0791227268185565 4.636562355035 0.00141698665742759 263.195779006014
49519000 -2806.79248587691 -3070.33719733361 263.544711456699 -3070.33719733361 4.00271657103777 0.0105644726887535 2.39093167730578 0.00559318573652224 0.0855955933395055 4.82443794513113 0.00151313421670095 263.125939407066
49520000 -2818.94966609621 -3074.36052889177 255.410862795551 -3074.36052889177 4.00271657103777 0.00988593409451216 2.39093167730578 0.00480550856217343 0.00142081523002264 1.66189685276935 0.00214104650508393 255.339202336626
49521000 -2814.77154743078 -3069.5235738701 254.752026439317 -3069.5235738701 4.00271657103777 0.0101235200051725 2.39093167730578 0.00506231675856406 0.00534023085630532 2.16000345962001 0.00233228193267547 254.765918408377
49522000 -2822.08486985197 -3066.40362609234 244.318756240374 -3066.40362609234 4.00271657103777 0.00833259925385959 2.39093167730578 0.00480832677108504 0.00425045290113725 2.38898607062843 0.00241647872774395 244.368112460224
49523000 -2821.98032570768 -3064.91570459941 242.935378891729 -3064.91570459941 4.00271657103777 0.00833259925385959 2.39093167730578 0.00508312099221759 0.0590823136777474 4.53311389020577 0.00192792106750296 242.758865957493
49524000 -2820.90391578761 -3065.40388590065 244.499970113034 -3065.40388590065 4.00271657103777 0.00833259925385959 2.39093167730578 0.00475176439131156 0.0580024553034878 4.68141300672943 0.00258868550581635 244.618165143704
49525000 -2815.72732108005 -3065.84932150623 250.122000426174 -3065.84932150623 4.00271657103777 0.00955944088550436 2.39093167730578 0.00523111589639855 0.0877570936813783 3.96626125003982 0.00173880397001402 249.842242740001
49526000 -2812.89552331784 -3065.39893447908 252.503411161238 -3065.39893447908 4.00271657103777 0.00950827805108432 2.39093167730578 0.0056407136527208 0.0840072307812261 4.09088824216259 0.00249158576802275 252.583375334141
49527000 -2820.59348569007 -3064.51348503129 243.919999341228 -3064.51348503129 4.00271657103777 0.00909205010363519 2.39093167730578 0.00552503896112541 0.0637808726519695 4.67211280240097 0.00200164327666189 243.781012633264
49528000 -2824.99905902958 -3067.07393677189 242.074877742306 -3067.07393677189 4.00271657103777 0.010594092069363 2.39093167730578 0.00617177086211544 0.0899783773384746 4.15101619913574 0.00296900771478859 242.330150347036
49529000 -2818.52381682851 -3068.59923257268 250.075415744166 -3068.59923257268 4.00271657103777 0.0113317516804625 2.41938277257125 0.0065957298241406 0.102002831103491 4.31293921208581 0.00227079804010289 250.147953705878
49530000 -2821.10908744345 -3062.89668500529 241.787597561841 -3062.89668500529 4.00271657103777 0.0113317516804625 2.41938277257125 0.00640876338149284 0.0120037895602172 2.6514444146783 0.00273644168124518 242.04666261426
49531000 -2827.67034007445 -3068.73698447838 241.066644403923 -3068.73698447838 4.00271657103777 0.00843097536649229 2.41938277257125 0.00489034253725358 0.00629822264810767 3.26165394953343 0.00220176856423743 241.108311966657
49532000 -2816.30632042053 -3065.80587415561 249.499553735086 -3065.80587415561 4.00271657103777 0.0090319915594916 2.41938277257125 0.00557155704990169 0.0238949329142142 2.92891314923003 0.00252504621406558 249.67821973273
