#
49501000	-3201.540844643893	-3012.824062143618	-188.71678250027466	-3012.824062143618	70.00916549571738	2.794141960313054E-5	1.0207231780894377	6.490653295200652E-5	1.768317973976611E-9	1.5308088904147017	13.061217395189658	-184.18337167703447	
49502000	-3206.265703536933	-3014.224748749026	-192.04095478790697	-3014.224748749026	71.62732969212702	3.4064059203602556E-5	1.0207231780894377	8.118110805616641E-5	1.9077132887969285E-9	1.4099273092061022	16.714400668362146	-187.26092063641582	
49503000	-3201.6465430353214	-3012.8239704928833	-188.8225725424382	-3012.8239704928833	77.75244904946483	3.178684090174118E-5	1.0207231780894377	8.41267909377145E-5	1.4736418358914516E-9	1.2039491401338327	16.67268222280733	-184.04503746925246	
49504000	-3210.7833762833575	-3009.9198146871995	-200.86356159615798	-3009.9198146871995	60.92056545249214	3.937485076389472E-5	1.0207231780894377	7.828595451064961E-5	2.090079736470463E-9	1.291622576940483	18.279439461248565	-195.99402120646957	
49505000	-3205.8064687145134	-3008.985775213273	-196.8206935012403	-3008.985775213273	60.92056545249214	3.843046917588847E-5	1.0207231780894377	9.502948007411492E-5	2.430180046934076E-9	1.1484316965055685	24.10881795073058	-191.67435234941527	
49506000	-3193.184640574023	-3007.565455625602	-185.6191849484209	-3007.565455625602	50.91926937875323	4.054975897240607E-5	1.0207231780894377	8.329524387049786E-5	1.9610178698242036E-9	1.0870924128677828	15.158289933245339	-180.93687388762828	
49507000	-3187.0779493610858	-3010.333401597493	-176.7445477635931	-3010.333401597493	45.47082668003453	5.005660742175725E-5	1.0207231780894377	1.0630575467344517E-4	2.972589590536923E-9	1.1793199357963242	12.566499353533162	-172.24974978376028	
49508000	-3187.5730167268052	-3008.437531833381	-179.13548489342418	-3008.437531833381	47.20789702729374	4.7761516015830074E-5	1.0207231780894377	1.0853552332510962E-4	3.544062636541854E-9	1.3972827619877044	13.701633397112008	-174.55420635345234	
49509000	-3184.516393507265	-3013.5692292253816	-170.9471642818835	-3013.5692292253816	42.66969152247942	4.621826805261416E-5	1.0207231780894377	9.683203900769052E-5	2.066523151650164E-9	1.1707452575386605	11.339280265437237	-166.55512796607638	
49510000	-3188.956076953228	-3011.1108064428436	-177.84527051038472	-3011.1108064428436	42.280111427726936	5.428323877127286E-5	1.0207231780894377	1.2090504172854474E-4	4.548504236918027E-9	1.2846786415321334	12.720378027724967	-173.33830174557554	
49511000	-3194.0438208675523	-3014.7257884430974	-179.31803242445488	-3014.7257884430974	45.373261936482905	7.034199677658718E-5	0.806056212604238	1.208327029796326E-4	3.691379856432407E-9	0.9187733403667596	13.25708991813929	-175.41380174177766	
49512000	-3197.1974387477085	-3012.63383457452	-184.56360417318854	-3012.63383457452	45.373261936482905	3.5966352040937784E-5	1.0732004813479028	7.329969274141091E-5	2.088046430099678E-9	1.3075870371775655	18.808130591424927	-179.50810377585822	
49513000	-3185.6044409116907	-3006.577769900661	-179.02667101102946	-3006.577769900661	45.373261936482905	3.355425913975852E-5	1.0732004813479028	8.771496610958939E-5	1.3738915308395735E-9	1.3212566767141651	9.418780485401149	-174.66275424825147	
49514000	-3174.1400253684074	-3009.04630472972	-165.09372063868759	-3009.04630472972	42.668836076114154	3.3321960093848656E-5	1.0732004813479028	8.132306717406952E-5	2.2262804904170283E-9	1.4465550418205173	11.86776319013032	-160.49868374738512	
49515000	-3175.580910478217	-3010.7648036960877	-164.81610678212928	-3010.7648036960877	33.263846460238454	4.732370552007804E-5	1.0732004813479028	1.0350001827854099E-4	3.0868018705467283E-9	1.300821737996745	12.355939103779198	-160.18075879283987	
