#
49501000	-3133.144892018654	-3061.0410268273386	-72.10386519131566	-3061.0410268273386	6.41997988057909	0.0019986527219643534	3.037123349833109	6.760836881014334E-4	1.052812956674758E-6	2.9012959839053867	1.1613289927547656	-63.94073117462385	
49502000	-3135.7318220724123	-3064.9895690603466	-70.74225301206556	-3064.9895690603466	6.41997988057909	0.0023130756026463624	3.037123349833109	6.613649229929943E-4	3.399688942067536E-6	3.7917724559818238	1.4100741969395878	-62.38504170315836	
49503000	-3127.1381243233063	-3062.9181298837348	-64.21999443957169	-3062.9181298837348	6.270364980333417	0.003518268318962522	3.037123349833109	8.040759278328675E-4	1.5059329373750317E-6	2.906815583694384	1.1926532368451683	-56.03024501958908	
49504000	-3133.7022369012584	-3059.751572276375	-73.9506646248835	-3059.751572276375	6.879218915464129	0.0035132459228701994	3.037123349833109	6.571549886879112E-4	1.5316781978516604E-6	3.0266862653126827	1.8087662934462145	-65.3444506338768	
49505000	-3138.572055531731	-3061.266586344501	-77.30546918723041	-3061.266586344501	6.879218915464129	0.004071027040752866	3.037123349833109	8.026360157039698E-4	5.206786012649719E-6	3.0128676641000114	1.4446039008163551	-68.92406503636643	
49506000	-3132.081517321401	-3058.56207797524	-73.51943934616116	-3058.56207797524	6.879218915464129	0.00496532121796314	3.037123349833109	7.232361776878352E-4	5.84231278547383E-6	2.978938921008247	1.4612131161273854	-65.12660337003267	
49507000	-3139.0096990323186	-3064.591854709056	-74.41784432326259	-3064.591854709056	6.879218915464129	0.006460845917243341	3.037123349833109	6.94522756717194E-4	2.5778231405629363E-4	6.231810535798912	1.5822592105448217	-65.94542163347849	
49508000	-3123.7966115020386	-3061.7878796114505	-62.00873189058819	-3061.7878796114505	6.879218915464129	0.00897098191324244	3.037123349833109	0.0010133629482105425	7.767853394779233E-6	2.7711936326351436	1.1225706778532352	-53.87954160329752	
49509000	-3124.9096961992686	-3062.6944566419015	-62.215239557367035	-3062.6944566419015	6.879218915464129	0.003832212557605828	3.037123349833109	7.633629131580534E-4	6.051010200327605E-6	2.9633023263607314	1.264870934767609	-53.96670048428579	
49510000	-3121.805996480459	-3060.6405993204717	-61.16539715998706	-3060.6405993204717	6.879218915464129	0.00224423593481311	3.037123349833109	6.305327667012958E-4	3.160324375682596E-6	3.7086368445943694	1.1621984785376265	-53.00151472449308	
49511000	-3130.0938156779307	-3058.333700324879	-71.76011535305186	-3058.333700324879	6.879218915464129	0.002125737230104232	3.037123349833109	5.823234750226845E-4	6.124541228759704E-7	2.6654648095012154	1.1931467240782467	-63.56995224604753	
49512000	-3121.5360220712614	-3058.866546342514	-62.66947572874719	-3058.866546342514	7.619582018552444	0.002930986563069344	3.037123349833109	9.820203813072704E-4	1.5576182956730961E-6	2.749273105614554	1.1101333424141462	-54.55142660837809	
