#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:complete_true" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:complete_true" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:complete_true" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:complete_true" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:complete_true">
#                    <trait id="dateTrait.t:complete_true" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                         DQ910745_2003=2003,
#DQ988106_2004=2004,
#DQ115534_1925=1925,
#DQ910740_2003=2003,
#DQ910732_2002=2002,
#DQ910734_2002=2002,
#DQ910739_2002=2002,
#DQ910756_2004=2004,
#DQ988084_2002=2002,
#DQ910760_2004=2004,
#DQ910733_2002=2002,
#DQ988085_2002=2002,
#DQ988083_2002=2002,
#DQ988086_2002=2002,
#DQ910735_2002=2002,
#DQ910736_2002=2002,
#DQ910738_2002=2002,
#DQ910748_2003=2003,
#DQ988094_2003=2003,
#DQ910742_2003=2003,
#DQ910758_2004=2004,
#DQ988092_2003=2003,
#DQ910741_2003=2003,
#DQ988093_2003=2003,
#DQ988104_2004=2004,
#DQ988108_2004=2004,
#DQ910731_2002=2002,
#DQ988082_2002=2002,
#DQ910730_2002=2002,
#AF235168_2000=2000,
#DQ115527_1990=1990,
#DQ115529_1990=1990,
#DQ988091_2003=2003,
#EF521830_2000=2000,
#DQ988097_2003=2003,
#DQ988099_2003=2003,
#EF521848_2000=2000,
#DQ988090_2003=2003,
#EF521839_2000=2000,
#DQ910754_2003=2003,
#DQ910747_2003=2003,
#DQ910753_2003=2003,
#EF521827_2000=2000,
#DQ910751_2003=2003,
#DQ910752_2003=2003,
#DQ988087_2002=2002,
#DQ988088_2002=2002,
#DQ988095_2003=2003,
#DQ988089_2003=2003,
#DQ988102_2004=2004,
#DQ988096_2003=2003,
#DQ910744_2003=2003,
#DQ910746_2003=2003,
#DQ910743_2003=2003,
#DQ910737_2002=2002,
#DQ910749_2003=2003,
#DQ910755_2004=2004,
#DQ910757_2004=2004,
#DQ910759_2004=2004,
#DQ910761_2004=2004,
#DQ910750_2003=2003,
#DQ988100_2003=2003,
#DQ988098_2003=2003,
#DQ988103_2004=2004,
#DQ988101_2003=2003,
#DQ988105_2004=2004,
#DQ988107_2004=2004,
#DQ631858_2003=2003,
#EF408186_2005=2005,
#EF408187_2005=2005,
#AY450425_2001=2001,
#EF372272_2006=2006,
#DQ631860_2002=2002,
#DQ631859_2002=2002,
#DQ631861_2002=2002,
#EF408188_2005=2005    
#                         <taxa id="TaxonSet.complete_true" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.complete_true"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:complete_true" name="distribution" x="@popSize.t:complete_true">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:complete_true" name="distribution">
#            <parameter id="ucldMean.c:complete_true" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:complete_true" name="distribution">
#            <parameter id="ucldStdev.c:complete_true" lower="0.0" name="x" upper="5.0">0.5</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">0.3333</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@complete_true" id="treeLikelihood.complete_true" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:complete_true">
#            <siteModel id="SiteModel.s:complete_true" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:complete_true" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:complete_true" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:complete_true" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:complete_true" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:complete_true" id="RelaxedClock.c:complete_true" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:complete_true">
#                <LogNormal S="@ucldStdev.c:complete_true" id="LogNormalDistributionModel.c:complete_true" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.01" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="150" id="rateCategories.c:complete_true" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-12036.683438176295	-11881.748180898032	-154.93525727826224	-11881.748180898032	82.74224784976767	1.0	0.5	0.611147442547913	0.27600861329229603	0.5260952407988385	0.3	-155.73779236125512	
1000	-5478.162003672342	-5349.738989553223	-128.4230141191187	-5349.738989553223	82.74224784976767	0.8399419291286686	2.4007292359451937	1.0123594801527473	7.039212102114623	5.927135515237273	1.5280205770190285	-121.89484525686257	
2000	-4457.815802408979	-4308.30344172537	-149.51236068360865	-4308.30344172537	83.71335860792917	0.5169190151212547	2.4007292359451937	0.3314782364849173	0.18966160027164364	2.6231467845591463	2.556031428898655	-142.46970914607573	
3000	-3917.5101194364674	-3755.8661802669	-161.64393916956757	-3755.8661802669	84.05860945196555	0.4083223911166335	2.2429998229462624	0.020169351195297388	0.1273594138891444	2.7477280871444565	3.120251642496125	-154.87506537393844	
4000	-3714.564144974347	-3541.920264265244	-172.64388070910286	-3541.920264265244	84.35221166369182	0.4083223911166335	2.4364318904085422	0.014277453466529786	0.10440856227138451	3.172792717353275	3.54792678947065	-165.16620289895314	
5000	-3554.6928583597864	-3370.7784016364653	-183.9144567233211	-3370.7784016364653	84.35221166369182	0.4083223911166335	2.5177175712540802	0.012937271775922467	0.0822526475556737	3.443549598869502	4.82325617153108	-175.88581165817885	
6000	-3386.3171636491925	-3207.9228695604734	-178.39429408871908	-3207.9228695604734	84.35221166369182	0.4083223911166335	2.5177175712540802	0.01223939878879995	0.06450864360121385	3.3463438580922777	3.2222249895721506	-170.7690261663322	
7000	-3193.7248637052207	-3004.6224794391414	-189.10238426607927	-3004.6224794391414	84.71239033898986	0.3231527921984443	2.5177175712540802	0.010612932800888285	0.044943076832873755	3.0402370834522676	4.700690173702405	-181.09947911177113	
8000	-3011.891129501202	-2817.858879938872	-194.03224956233004	-2817.858879938872	83.95374334484096	0.33319417792267675	2.464758037187578	0.010512351442526673	0.0413186793940216	3.09391297121844	4.215014381681245	-186.29729523960245	
9000	-3001.261822949568	-2794.519440563987	-206.7423823855813	-2794.519440563987	83.95374334484096	0.27716284445232675	2.464758037187578	0.009904125369830489	0.03064780258348727	3.350621806866837	5.401588446502047	-198.75938799925146	
10000	-2908.6720279555166	-2703.825963086739	-204.84606486877757	-2703.825963086739	83.95374334484096	0.23378075576183724	2.4374264522435247	0.009037945252528039	0.021148860118168477	3.1476182772920556	5.030624219295465	-197.0162224289742	
11000	-2900.6295042271295	-2692.1033936788726	-208.5261105482568	-2692.1033936788726	83.95374334484096	0.23378075576183724	2.4374264522435247	0.009560317613885363	0.014515593178788795	3.0597559883170944	5.132127615876884	-200.67629187099004	
12000	-2718.749204033747	-2517.4722558403078	-201.2769481934393	-2517.4722558403078	83.95374334484096	0.21892845581778686	2.432999519411251	0.008878785014116534	0.012730880284261994	3.0699234881523285	4.514764490920721	-193.56857893199174	
13000	-2644.1403012574397	-2450.7787887737354	-193.36151248370413	-2450.7787887737354	84.82721505260362	0.22659397826632816	2.473951642183481	0.008094096784885912	0.013845093250240489	2.950182649645735	4.375074816672682	-185.56170397048638	
14000	-2619.6555669534364	-2427.9105166018235	-191.7450503516129	-2427.9105166018235	86.34421754174406	0.20394042734419446	2.5041085769835822	0.007521093164898358	0.011938016005544868	2.9507671677730887	4.155970473421235	-183.90613963798157	
15000	-2530.4597086782574	-2331.643037186561	-198.81667149169638	-2331.643037186561	86.34421754174406	0.20394042734419446	2.5041085769835822	0.007582534470001882	0.011562741946858811	3.046790293114518	4.639104246858633	-190.86778544935464	
16000	-2527.7443214007612	-2329.28756399633	-198.45675740443124	-2329.28756399633	86.34421754174406	0.2059107603226782	2.5041085769835822	0.007969814282842843	0.009305397930884586	2.9002960885889424	4.958797979488723	-190.44122929092305	
17000	-2521.403235531275	-2328.3508477453292	-193.05238778594614	-2328.3508477453292	86.50695793795168	0.2059107603226782	2.498191633524198	0.007974238861182236	0.009311567285384171	3.0665263999121355	4.778147786453756	-185.0917226675636	
18000	-2442.876888404485	-2256.593608774642	-186.2832796298431	-2256.593608774642	86.08973503110155	0.19139990379919594	2.498191633524198	0.007933276588879469	0.009314445555584694	3.0932574499994367	4.446974655797632	-178.39444347815186	
19000	-2401.0925248268504	-2212.233721168804	-188.8588036580464	-2212.233721168804	85.52612956487852	0.19139990379919594	2.498191633524198	0.007348486797143795	0.009328626752095151	3.1800184824208917	4.356126582476919	-180.99060825471233	
20000	-2380.3142526438837	-2188.762432042051	-191.551820601833	-2188.762432042051	85.48671018783787	0.17381303140770285	2.5369624511305497	0.006358643447938555	0.0070670490861194	3.4092763139663917	4.551280253826548	-183.52347580940608	
21000	-2372.1958967599703	-2181.3324450932423	-190.8634516667279	-2181.3324450932423	85.95681181365839	0.181776887161174	2.5369624511305497	0.006529766765134422	0.005794313784836527	3.4720514404958336	4.487247412234609	-182.84927597688986	
22000	-2369.5778513249566	-2182.8055753517915	-186.77227597316525	-2182.8055753517915	85.5781623186567	0.19473189993895418	2.5369624511305497	0.007404138410055545	0.005485972230641483	3.28555046169163	4.00979358507382	-178.87059998364055	
