#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:complete_rand_5" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:complete_rand_5" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:complete_rand_5" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:complete_rand_5" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:complete_rand_5">
#                    <trait id="dateTrait.t:complete_rand_5" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                         DQ910745_2003=1990,
#DQ988106_2004=2004,
#DQ115534_1925=2003,
#DQ910740_2003=2004,
#DQ910732_2002=2004,
#DQ910734_2002=2004,
#DQ910739_2002=2003,
#DQ910756_2004=2002,
#DQ988084_2002=1990,
#DQ910760_2004=2002,
#DQ910733_2002=2002,
#DQ988085_2002=2002,
#DQ988083_2002=2003,
#DQ988086_2002=2004,
#DQ910735_2002=2002,
#DQ910736_2002=2003,
#DQ910738_2002=2003,
#DQ910748_2003=2003,
#DQ988094_2003=2004,
#DQ910742_2003=2004,
#DQ910758_2004=2003,
#DQ988092_2003=2000,
#DQ910741_2003=2003,
#DQ988093_2003=2002,
#DQ988104_2004=2002,
#DQ988108_2004=2002,
#DQ910731_2002=2000,
#DQ988082_2002=2003,
#DQ910730_2002=2002,
#AF235168_2000=2004,
#DQ115527_1990=2004,
#DQ115529_1990=2003,
#DQ988091_2003=2002,
#EF521830_2000=2003,
#DQ988097_2003=2004,
#DQ988099_2003=2003,
#EF521848_2000=2002,
#DQ988090_2003=2003,
#EF521839_2000=2003,
#DQ910754_2003=2004,
#DQ910747_2003=2004,
#DQ910753_2003=2003,
#EF521827_2000=2002,
#DQ910751_2003=2002,
#DQ910752_2003=2003,
#DQ988087_2002=2003,
#DQ988088_2002=2002,
#DQ988095_2003=2003,
#DQ988089_2003=2006,
#DQ988102_2004=2001,
#DQ988096_2003=1925,
#DQ910744_2003=2003,
#DQ910746_2003=2005,
#DQ910743_2003=2004,
#DQ910737_2002=2002,
#DQ910749_2003=2002,
#DQ910755_2004=2005,
#DQ910757_2004=2002,
#DQ910759_2004=2003,
#DQ910761_2004=2003,
#DQ910750_2003=2003,
#DQ988100_2003=2000,
#DQ988098_2003=2000,
#DQ988103_2004=2003,
#DQ988101_2003=2002,
#DQ988105_2004=2003,
#DQ988107_2004=2003,
#DQ631858_2003=2005,
#EF408186_2005=2000,
#EF408187_2005=2004,
#AY450425_2001=2002,
#EF372272_2006=2002,
#DQ631860_2002=2003,
#DQ631859_2002=2003,
#DQ631861_2002=2003,
#EF408188_2005=2003    
#                         <taxa id="TaxonSet.complete_rand_5" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.complete_rand_5"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:complete_rand_5" name="distribution" x="@popSize.t:complete_rand_5">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:complete_rand_5" name="distribution">
#            <parameter id="ucldMean.c:complete_rand_5" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:complete_rand_5" name="distribution">
#            <parameter id="ucldStdev.c:complete_rand_5" lower="0.0" name="x" upper="5.0">0.5</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">0.3333</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@complete_rand_5" id="treeLikelihood.complete_rand_5" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:complete_rand_5">
#            <siteModel id="SiteModel.s:complete_rand_5" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:complete_rand_5" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:complete_rand_5" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:complete_rand_5" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:complete_rand_5" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:complete_rand_5" id="RelaxedClock.c:complete_rand_5" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:complete_rand_5">
#                <LogNormal S="@ucldStdev.c:complete_rand_5" id="LogNormalDistributionModel.c:complete_rand_5" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.01" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="150" id="rateCategories.c:complete_rand_5" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-12315.031637388654	-12159.796974493083	-155.23466289557174	-12159.796974493083	83.28258055460584	1.0	0.5	0.9304798919551038	0.27600861329229603	0.5260952407988385	0.3	-156.03719797856462	
1000	-5626.712901361584	-5462.623802169805	-164.08909919177955	-5462.623802169805	81.75466794258662	0.4270718864835334	2.2289368930587505	0.03550081489324303	1.9139788791193002	4.336486131751983	2.907147629634233	-157.43315965385386	
2000	-4466.498097290123	-4273.206267770123	-193.29182951999942	-4273.206267770123	81.79443760784245	0.4465699969633605	2.4965424337969138	0.014960314859017278	2.131096193071684	5.595599711352042	4.375830685620684	-185.42406910185784	
3000	-3945.8020758661223	-3746.102790919796	-199.69928494632617	-3746.102790919796	81.79443760784245	0.40318208327070837	2.3419411453793235	0.013514772175124694	0.15603016123964922	2.861663617683776	5.412521031463861	-192.0827561722059	
4000	-3676.6765117919635	-3475.6953773430346	-200.98113444892903	-3475.6953773430346	81.79443760784245	0.40318208327070837	2.3419411453793235	0.012160655955403684	0.1601856076481221	2.7520379917151927	4.517863603547072	-193.54528142582512	
5000	-3464.72034586172	-3266.2629124319183	-198.4574334298017	-3266.2629124319183	81.79443760784245	0.39227117949406703	2.3733953308650855	0.010942650080461792	0.14662850323243817	2.9181862230730813	3.388245514425081	-191.2149354010154	
6000	-3324.8451681352235	-3130.3142005459936	-194.53096758923004	-3130.3142005459936	81.79443760784245	0.42991075872684265	2.4461104338114326	0.010594455431258582	0.18768056019140206	3.07488650513222	4.43968390877535	-186.80003149275078	
7000	-3177.0569456956023	-2991.554284100675	-185.50266159492716	-2991.554284100675	81.79443760784245	0.4225755672423184	2.4461104338114326	0.009713875549730636	0.16096822685958734	3.3257846976477063	4.591348898845094	-177.73813482199762	
8000	-2993.8011240573414	-2807.7111616210054	-186.089962436336	-2807.7111616210054	81.79443760784245	0.4687365453573299	2.4461104338114326	0.010378645585436155	0.19902844294708316	3.3070819367872497	3.1815051090371673	-178.69225513250194	
9000	-2942.635956221048	-2757.9253649820344	-184.71059123901367	-2757.9253649820344	81.79443760784245	0.4184887969106037	2.4461104338114326	0.01287101234515336	0.1593392628968298	3.209861631646888	3.54885887035122	-177.20361221788568	
10000	-2823.517445702024	-2631.7823651631393	-191.73508053888455	-2631.7823651631393	81.79443760784245	0.40226122412714954	2.651435441584217	0.008049876307353617	0.10883421501242597	3.7453108863467186	4.856026090830425	-183.2984705709683	
11000	-2764.863274398349	-2571.0383990422242	-193.82487535612475	-2571.0383990422242	81.79443760784245	0.40226122412714954	2.528610743134591	0.009498539509470943	0.1277018953321603	3.447406011355362	3.990041872668899	-185.95319503605063	
12000	-2755.9666605221155	-2558.7361474954773	-197.23051302663808	-2558.7361474954773	81.79443760784245	0.37961404710898633	2.560876818711859	0.009010351697663422	0.10919526153411396	3.630480877290873	4.589017075636919	-189.12216066789256	
13000	-2704.193188315656	-2508.4868140119834	-195.70637430367233	-2508.4868140119834	81.79443760784245	0.37961404710898633	2.5877396318526853	0.009099122164989063	0.0872784892427785	4.14254959423827	4.040216462589794	-187.64479303186656	
14000	-2636.523003318308	-2438.4970282618574	-198.02597505645053	-2438.4970282618574	85.23199429085955	0.37641471810801796	2.5877396318526853	0.008104035197146545	0.09006684615677958	3.9896046680402586	4.593349862061065	-189.83608247970372	
15000	-2632.396726536847	-2428.16596195294	-204.23076458390696	-2428.16596195294	85.23199429085955	0.3349998402307728	2.619066006365479	0.007409938532231645	0.06822646546316075	3.9383784404971527	3.8410037647952713	-196.12575933057377	
16000	-2612.992891879837	-2409.982634664113	-203.01025721572367	-2409.982634664113	86.97690241121936	0.3349998402307728	2.619066006365479	0.007775662468289343	0.07160972239547382	3.954763448138819	5.3623883607570155	-194.57157622638337	
17000	-2614.0202609351495	-2402.8355953008195	-211.18466563433	-2402.8355953008195	87.23427592605071	0.3349998402307728	2.619066006365479	0.008157927933637319	0.07145451795976905	4.059874400730623	4.2789016467587055	-202.97169775844938	
18000	-2617.020297092247	-2408.506482929288	-208.51381416295897	-2408.506482929288	84.29455914340625	0.2721210191805275	2.619066006365479	0.007523927900455854	0.11208300567073234	5.167006211829293	4.396480833586375	-200.27373822879267	
19000	-2605.3619344117383	-2397.691642456454	-207.67029195528454	-2397.691642456454	94.57506695545622	0.23729458216667945	2.619066006365479	0.006448068318477487	0.1108635070051825	4.6085488469400495	5.967365273404882	-199.1247149292219	
20000	-2540.59769018694	-2327.69005726952	-212.90763291741985	-2327.69005726952	103.67013497302447	0.20764244380391533	2.6250169683632825	0.005481306399003847	0.08157642301360127	4.897828665479923	5.304371281588493	-204.4619754714164	
21000	-2527.805286628125	-2315.790528070293	-212.01475855783195	-2315.790528070293	86.89215824080432	0.24019024096364197	2.6250169683632825	0.007200705058274749	0.10921310724566631	4.965716826292334	5.032102085886509	-203.62179455603098	
22000	-2530.240986450812	-2313.8844316086975	-216.35655484211475	-2313.8844316086975	87.60132228130553	0.24196918067116324	2.65199604626831	0.006567510487697819	0.10856232494595969	5.0977434735131775	7.18830806302277	-207.52602749263272	
23000	-2444.5235178345033	-2232.2694244095796	-212.25409342492358	-2232.2694244095796	87.60132228130553	0.24873924699424504	2.712850667669395	0.006315107148071162	0.08297465206241691	5.977775978751034	5.380753361276018	-203.53061138464253	
24000	-2436.8560250869464	-2219.074181284299	-217.78184380264764	-2219.074181284299	83.33828413192266	0.24873924699424504	2.712850667669395	0.006776016268002236	0.08526731779662466	5.715950294884804	5.9866673423141235	-208.9516552696493	
25000	-2432.3374509152463	-2216.2332257502953	-216.10422516495092	-2216.2332257502953	83.33828413192266	0.24100511157939528	2.712850667669395	0.006546616064936991	0.0802821199554501	5.500987843994059	6.1216217353973095	-207.25174446815248	
26000	-2419.4171296989043	-2202.1957024702315	-217.2214272286727	-2202.1957024702315	85.6798929872083	0.2580602267047209	2.712850667669395	0.00673471283132231	0.0921702628667397	5.456084511435113	6.4088535784780385	-208.32309317671317	
27000	-2425.075298520304	-2210.9201751332985	-214.15512338700552	-2210.9201751332985	85.301886006784	0.24802753908993555	2.712850667669395	0.006863891594571867	0.08512985134680533	5.473771630983043	6.40241127075749	-205.25779506060695	
28000	-2415.827243771919	-2209.2985857979675	-206.52865797395117	-2209.2985857979675	82.34668649015367	0.28581061762334514	2.7549395783345014	0.00747878899875437	0.10597430529688533	5.865306586027578	5.086144679344142	-197.7352048549033	
29000	-2402.517425395163	-2199.1742293253183	-203.34319606984496	-2199.1742293253183	86.37725028418784	0.3038637979583184	2.7549395783345014	0.007176438355523449	0.121208288059589	5.6482651944923985	5.470171995217106	-194.47695300467345	
30000	-2394.880976842762	-2189.9217612403295	-204.95921560243218	-2189.9217612403295	82.32244051405458	0.25057761892010766	2.7549395783345014	0.00644505294525691	0.08195352787272406	5.733390596048874	6.173697511085814	-195.97198466568068	
31000	-2400.475323458654	-2190.7305518502176	-209.74477160843662	-2190.7305518502176	85.14686483753741	0.24266075737776582	2.7549395783345014	0.006457234968918632	0.07874531443121666	5.254123840901687	4.667155273213214	-201.03728886570244	
32000	-2411.744990618836	-2204.8668723798496	-206.878118238986	-2204.8668723798496	85.22325356184061	0.25771627795649904	2.7549395783345014	0.0066905042216445325	0.08677874156289793	5.520787851424866	4.4589972473578445	-198.21626132479858	
33000	-2416.1117474382736	-2202.1211014347805	-213.9906460034931	-2202.1211014347805	82.02820074048559	0.2667784018956129	2.7549395783345014	0.006805474179609906	0.03461014264970122	4.3870213103448705	5.508561052681311	-205.11740956053285	
34000	-2424.328772143015	-2204.0089625816977	-220.31980956131744	-2204.0089625816977	83.04119579703028	0.2512903382218728	2.7549395783345014	0.006685439569557583	0.0835081442890889	5.605223172566601	6.70380526643052	-211.25020124006468	
35000	-2422.046272327306	-2192.484855760342	-229.5614165669642	-2192.484855760342	86.44852089635435	0.2643787298977206	2.7628479217386226	0.006483268819708969	0.09149898578498203	5.567914585640688	6.863574615446614	-220.44452777115538	
36000	-2414.5293685325573	-2181.696911813819	-232.83245671873829	-2181.696911813819	88.33441731623606	0.263574205883984	2.788394691977013	0.006557769826927522	0.08915710439309896	5.809607538549395	7.4778931119026515	-223.55319725162954	
