#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:complete_rand_3" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:complete_rand_3" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:complete_rand_3" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:complete_rand_3" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:complete_rand_3">
#                    <trait id="dateTrait.t:complete_rand_3" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                         DQ910745_2003=2004,
#DQ988106_2004=2000,
#DQ115534_1925=1925,
#DQ910740_2003=2002,
#DQ910732_2002=2004,
#DQ910734_2002=2002,
#DQ910739_2002=2003,
#DQ910756_2004=2004,
#DQ988084_2002=2003,
#DQ910760_2004=2004,
#DQ910733_2002=2002,
#DQ988085_2002=2003,
#DQ988083_2002=2002,
#DQ988086_2002=2006,
#DQ910735_2002=2003,
#DQ910736_2002=2003,
#DQ910738_2002=2002,
#DQ910748_2003=2003,
#DQ988094_2003=2003,
#DQ910742_2003=2000,
#DQ910758_2004=2002,
#DQ988092_2003=2003,
#DQ910741_2003=2003,
#DQ988093_2003=2004,
#DQ988104_2004=2002,
#DQ988108_2004=2003,
#DQ910731_2002=2002,
#DQ988082_2002=2000,
#DQ910730_2002=2002,
#AF235168_2000=2002,
#DQ115527_1990=2002,
#DQ115529_1990=2003,
#DQ988091_2003=1990,
#EF521830_2000=2000,
#DQ988097_2003=2004,
#DQ988099_2003=2005,
#EF521848_2000=2003,
#DQ988090_2003=2004,
#EF521839_2000=2004,
#DQ910754_2003=2005,
#DQ910747_2003=2002,
#DQ910753_2003=2003,
#EF521827_2000=2004,
#DQ910751_2003=2002,
#DQ910752_2003=2002,
#DQ988087_2002=2005,
#DQ988088_2002=2004,
#DQ988095_2003=2003,
#DQ988089_2003=2003,
#DQ988102_2004=1990,
#DQ988096_2003=2004,
#DQ910744_2003=2003,
#DQ910746_2003=2003,
#DQ910743_2003=2003,
#DQ910737_2002=2003,
#DQ910749_2003=2003,
#DQ910755_2004=2003,
#DQ910757_2004=2003,
#DQ910759_2004=2004,
#DQ910761_2004=2003,
#DQ910750_2003=2002,
#DQ988100_2003=2003,
#DQ988098_2003=2003,
#DQ988103_2004=2004,
#DQ988101_2003=2002,
#DQ988105_2004=2003,
#DQ988107_2004=2002,
#DQ631858_2003=2003,
#EF408186_2005=2002,
#EF408187_2005=2000,
#AY450425_2001=2003,
#EF372272_2006=2004,
#DQ631860_2002=2002,
#DQ631859_2002=2001,
#DQ631861_2002=2003,
#EF408188_2005=2002    
#                         <taxa id="TaxonSet.complete_rand_3" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.complete_rand_3"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:complete_rand_3" name="distribution" x="@popSize.t:complete_rand_3">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:complete_rand_3" name="distribution">
#            <parameter id="ucldMean.c:complete_rand_3" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:complete_rand_3" name="distribution">
#            <parameter id="ucldStdev.c:complete_rand_3" lower="0.0" name="x" upper="5.0">0.5</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">0.3333</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@complete_rand_3" id="treeLikelihood.complete_rand_3" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:complete_rand_3">
#            <siteModel id="SiteModel.s:complete_rand_3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:complete_rand_3" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:complete_rand_3" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:complete_rand_3" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:complete_rand_3" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:complete_rand_3" id="RelaxedClock.c:complete_rand_3" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:complete_rand_3">
#                <LogNormal S="@ucldStdev.c:complete_rand_3" id="LogNormalDistributionModel.c:complete_rand_3" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.01" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="150" id="rateCategories.c:complete_rand_3" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-12423.48789512778	-12278.59122939679	-144.8966657309903	-12278.59122939679	82.49069273443756	1.0	0.5	0.6332890076179971	0.27586495527407	0.526034388719497	0.3	-145.69920081398317	
1000	-5984.385676454355	-5924.296449021769	-60.08922743258628	-5924.296449021769	82.49069273443756	0.09755481718313241	0.07813259755246801	0.09363526570299896	5.467035607121941E-5	0.07621741029932022	0.7882181587738716	-61.19149886767845	
2000	-4295.904727009505	-4182.410435714851	-113.49429129465445	-4182.410435714851	82.20070957928505	0.06943261770299491	1.030603970165682	0.0169121043364088	0.004200156220454123	1.1764532914148038	1.8035512788952894	-110.91112481176755	
3000	-3862.428890010957	-3712.432821770198	-149.9960682407588	-3712.432821770198	82.20070957928505	0.084452268380038	1.319455134976469	0.015598661000133615	0.017888588662497856	2.0790980942200403	2.8281783974438737	-146.0963864247777	
4000	-3657.703771783434	-3484.8626920824727	-172.8410797009615	-3484.8626920824727	81.9647184036368	0.08513794100754184	1.562296651225291	0.01345854920788024	0.007769440348102899	1.865568106545617	3.4138523890207755	-168.02459191860694	
5000	-3440.5597405843205	-3269.749525655211	-170.81021492910958	-3269.749525655211	81.9647184036368	0.09289601923056909	1.53687034704112	0.012155624215720676	0.007576474562786696	1.844538450116377	3.382715538981964	-166.0791762736091	
6000	-3203.4697909779507	-3002.7774577761384	-200.69233320181223	-3002.7774577761384	81.72750064669629	0.09182598421548736	1.7167318759698518	0.012626794360639992	0.0076389993014679795	2.1525310699669453	3.5125068690733343	-195.38400480623523	
7000	-2970.5678000522494	-2756.9738106231216	-213.593989429128	-2756.9738106231216	83.0955366258331	0.06748372351221976	1.779741905452862	0.009543374433061554	0.004768334399016973	2.1349570495704273	6.178627355931472	-207.53184589435992	
8000	-2938.2144929279975	-2718.432772605709	-219.78172032228835	-2718.432772605709	84.12732796020795	0.06748372351221976	1.9792603661852497	0.007109754160996854	0.0034076747130310824	2.3515255710499963	7.0965699605667885	-212.9824461167381	
9000	-2879.9716818120114	-2654.972792681972	-224.99888913003932	-2654.972792681972	89.07848512613523	0.05952821079805135	1.8490554036815199	0.008160739971520356	0.0023990527034614627	2.068787809270974	6.222787052077718	-218.72166255505908	
10000	-2787.0770458122283	-2567.873415330773	-219.2036304814556	-2567.873415330773	87.39099763303264	0.05952821079805135	1.9147765775264523	0.007335866018821201	0.002238665381145379	2.139052152870486	5.360982110863988	-212.87829136418537	
11000	-2650.874135166242	-2418.4997166064973	-232.3744185597447	-2418.4997166064973	87.58147804609402	0.05020875958395894	1.9120642267316792	0.006011199539981908	0.0029585792535734554	2.407567676516639	7.948546178927394	-225.6633754552142	
12000	-2597.038681014313	-2374.302771007597	-222.7359100067161	-2374.302771007597	85.6587435669667	0.06730252554544348	2.0594520901833757	0.006746827471363815	0.004326959918695277	2.942521745489003	6.06140847517266	-215.85370593769645	
13000	-2610.58217724996	-2379.0896870203687	-231.492490229591	-2379.0896870203687	81.99113166234567	0.07479751426004434	2.146523972217088	0.007206651719610756	0.006219742014490325	3.218797664258256	6.844044214633284	-224.2276077686556	
14000	-2580.5117359183223	-2342.078260392844	-238.4334755254779	-2342.078260392844	88.48934696530847	0.07479751426004434	2.1463900073793334	0.0065972014166985555	0.00580897926487114	3.3724962930379925	7.135250500645516	-231.1273264565855	
15000	-2588.223595536684	-2348.3583922808766	-239.86520325580764	-2348.3583922808766	93.48013941903551	0.07471539188107211	2.2755585143770674	0.005427647674903109	0.005517577892636069	3.7134236146113904	8.33361967109108	-232.0162593743763	
16000	-2574.0466911025246	-2330.505380967854	-243.54131013467097	-2330.505380967854	97.15171671769939	0.08457987279980572	2.2755585143770674	0.006090157132773883	0.007036110494434153	3.7044891720497706	8.471052401030864	-235.67600939801792	
17000	-2570.4868142387913	-2332.064192594142	-238.42262164464958	-2332.064192594142	100.22954535716288	0.09779402128217157	2.382210191810735	0.0064285367408539905	0.0035402090412131673	3.2825173741549993	9.754921801928246	-230.09621667051604	
18000	-2542.5273061265284	-2312.3084771422195	-230.21882898430877	-2312.3084771422195	91.2235819996437	0.10080183848394872	2.382210191810735	0.006361665128594042	0.003835477693850574	3.1526508618940534	8.134180391251794	-222.07412098334044	
19000	-2526.0661812278045	-2298.1793796844127	-227.88680154339198	-2298.1793796844127	90.07875975191999	0.10030511093821186	2.382210191810735	0.0067055602267296986	0.003842394842728232	3.1660809960176692	6.080952780597472	-220.03300713606134	
20000	-2539.2661845029616	-2306.5204153728137	-232.74576913014798	-2306.5204153728137	85.74415388650422	0.09070195228306259	2.382210191810735	0.006136254842376904	0.00540328099962203	3.7708889281117526	7.644819685027387	-224.6631078607507	
21000	-2533.8529270547683	-2306.3549425740757	-227.49798448069274	-2306.3549425740757	88.38792047627777	0.10155204845123009	2.4329009687083505	0.00625785210578656	0.0065458756113415005	3.9006094939538047	6.517596610386424	-219.42275823500785	
22000	-2521.157813656734	-2294.349187736303	-226.80862592043127	-2294.349187736303	88.38792047627777	0.11762347507360565	2.4154525363766024	0.007314890111305771	0.001698059167789298	2.2227257926644253	6.1802995497670565	-218.83888915560715	
23000	-2522.9357627376176	-2292.7295164865372	-230.20624625108016	-2292.7295164865372	84.95759462314808	0.11762347507360565	2.4465579618927396	0.006653936229265007	0.001205780143466168	2.111579251879154	6.496931025438627	-222.09322070280655	
