"X49501000" "X.2688.7910787417795" "X.3004.123612450906" "X315.33253370912666" "X.3004.123612450906.1" "X4.002072354908736" "X0.9985504101452715" "X3.214781236689896" "X0.004915783127170652" "X5.560480500315359" "X5.841431218894579" "X5.949445208912145E.4" "X316.4520872573864"
49519000 -2683.97626446671 -3009.65707550861 325.680811041904 -3009.65707550861 4.00207235490874 0.0724555054487427 3.2147812366899 0.00465611896819026 0.503093020753519 3.00584002147867 0.000553173507057895 326.727568139458
49520000 -2688.39865784084 -3007.40014838043 319.001490539582 -3007.40014838043 4.00207235490874 0.0724555054487427 3.2147812366899 0.00507528142575766 0.582508305876797 2.8242218714384 0.000643754254283014 320.199892989394
49521000 -2698.39895034168 -3013.42027716706 315.021326825385 -3013.42027716706 4.00207235490874 0.0817624554769333 3.2147812366899 0.005680024531673 0.635349631658577 3.33944600242963 0.000644757281015058 316.221286152116
49522000 -2695.76631419595 -3010.1906094701 314.424295274155 -3010.1906094701 4.00207235490874 0.0706593159886582 3.2147812366899 0.00465289460821689 0.50211425422824 3.28488549497158 0.000515132074419398 315.399803986384
49523000 -2695.66937007669 -3009.8447161329 314.175346056218 -3009.8447161329 4.00207235490874 0.0619895048863662 3.2147812366899 0.003958273798789 1.95781631771599 5.72984908755738 0.000525632148065325 315.171033075286
49524000 -2695.21936515236 -3012.9661796408 317.746814488439 -3012.9661796408 4.00207235490874 0.0656713059769033 3.2147812366899 0.00414473503247501 2.34243483362538 5.02221946402261 0.000522333121270541 318.736205425397
49525000 -2690.62600988883 -3011.13812128714 320.51211139831 -3011.13812128714 4.00207235490874 0.0623322307833932 3.2147812366899 0.00369483501994491 0.285600078168711 4.60749516599089 0.000537302343412524 321.529757746756
49526000 -2686.85621138476 -3010.24716567525 323.390954290494 -3010.24716567525 4.00207235490874 0.0784784819046126 3.2147812366899 0.00442315279196394 3.24425518242113 6.72234165814523 0.000413866654387482 324.147583510846
49527000 -2677.19258391873 -3004.95789857066 327.765314651925 -3004.95789857066 4.00207235490874 0.0677852776391211 3.2147812366899 0.0044624397106927 2.72095389129082 4.76830795701673 0.000406429783575958 328.503811221124
49528000 -2680.41814183092 -3007.47232123066 327.054179399735 -3007.47232123066 4.00207235490874 0.0690675330067186 3.2147812366899 0.0042974445184619 2.38195115581285 6.87087440681283 0.000358433736851251 327.667008597506
49529000 -2677.83809924068 -3006.51699843331 328.678899192631 -3006.51699843331 4.00207235490874 0.0884046380699877 3.2147812366899 0.00578439895240716 7.92682188284398 4.70633956825095 0.000462143650331221 329.545860356097
49530000 -2674.37739886863 -3005.46117097459 331.083772105959 -3005.46117097459 4.00207235490874 0.0819082347441964 3.2147812366899 0.00501913523294001 6.59225058978117 5.50243941836138 0.000437070172299984 331.89495125477
49531000 -2671.53579159587 -3007.722975392 336.187183796125 -3007.722975392 4.00207235490874 0.0679430039545164 3.2147812366899 0.00406339473840335 4.52872787138492 5.45383349353537 0.000310436650217785 336.65624904088
49532000 -2692.72957038824 -3004.91896439028 312.189394002039 -3004.91896439028 4.00207235490874 0.0798343288051333 3.2147812366899 0.00498153673860928 3.22232942627804 6.4567731009082 0.000462902373833303 313.057995567501
49533000 -2689.3717355961 -3006.63103185024 317.259296254141 -3006.63103185024 4.00207235490874 0.0657416896064342 3.2147812366899 0.00390977141884036 2.16688553102001 6.44864514381975 0.000697546284964521 318.537950513268
49534000 -2691.46113305706 -3006.25006768505 314.788934627991 -3006.25006768505 4.00207235490874 0.0777353855526989 3.2147812366899 0.00463711737905765 3.40490658039678 5.32719847169223 0.000592246670660418 315.903943238765
49535000 -2690.7925798107 -3009.0001731136 318.207593302895 -3009.0001731136 4.00207235490874 0.0342547164395101 3.11336774901952 0.00266760986375919 0.721993802281828 5.29087497732562 0.00064116659834439 319.097697129021
49536000 -2693.50700824254 -3009.45171462583 315.944706383294 -3009.45171462583 4.00207235490874 0.0526769935736335 3.11336774901952 0.00461612947147317 1.67931752243167 5.31750014578481 0.000550476140844814 316.682304496797
49537000 -2701.13193807217 -3009.0174469641 307.885508891927 -3009.0174469641 4.00207235490874 0.0381564344996336 3.11336774901952 0.00333461746316507 0.0978207816996427 3.22044931012321 0.000594036083129474 308.699263454614
49538000 -2693.90130227927 -3007.22154583901 313.320243559747 -3007.22154583901 4.00207235490874 0.0409305731234239 3.11336774901952 0.00370407787320296 1.02493413556122 5.046933678272 0.000727045914243121 314.336047690214
49539000 -2696.82298943324 -3010.15102620711 313.328036773867 -3010.15102620711 4.00207235490874 0.0482958409843272 3.11336774901952 0.00462971306546341 2.74796688336422 4.64722388290535 0.000506614784345998 313.98260219364
49540000 -2691.00519680236 -3007.28208628483 316.276889482461 -3007.28208628483 4.00207235490874 0.0482958409843272 3.11336774901952 0.00387185363051456 3.82729965103412 4.65289004144633 0.000474080273985979 316.865080643379
49541000 -2693.49243872066 -3010.79216845337 317.299729732703 -3010.79216845337 4.00207235490874 0.0539423297032588 3.11336774901952 0.00491798559459969 3.54832002153591 4.02922971016763 0.000643674703380496 318.193737711379
49542000 -2685.61509863192 -3013.58643308389 327.971334451972 -3013.58643308389 4.00207235490874 0.0518489049479414 3.11336774901952 0.00450154830842639 1.79932861940926 4.15970862153647 0.000497920971613914 328.608590324027
49543000 -2680.04999382064 -3008.88885486179 328.838861041153 -3008.88885486179 4.00207235490874 0.0518489049479414 3.11336774901952 0.00472439843380266 3.01068955189054 4.74514303852336 0.000436972566679513 329.345545956962
49544000 -2685.11728772993 -3016.49110021497 331.373812485046 -3016.49110021497 4.00207235490874 0.0436657059749164 3.11336774901952 0.00356435774235112 3.12071445291639 4.71797958279002 0.000351098488810369 331.661693763214
49545000 -2673.01531891781 -3008.76496724993 335.74964833212 -3008.76496724993 4.00207235490874 0.053088885698471 3.11336774901952 0.00450000315354715 3.11576797866619 5.266168314381 0.000381706526731332 336.121114889998
49546000 -2700.69364692132 -3009.08355634574 308.389909424425 -3009.08355634574 4.00207235490874 0.0509869776023824 3.11336774901952 0.00444875532272592 4.24184470474321 5.1451745874256 0.000558431600879547 309.141856065265
49547000 -2703.68267588821 -3009.85543899634 306.172763108129 -3009.85543899634 4.00207235490874 0.0495729810368347 3.11336774901952 0.00325665293273747 4.09225330826176 4.86309557284634 0.000850804428786301 307.34575989604
49548000 -2702.700639418 -3007.79489572951 305.094256311508 -3007.79489572951 4.00207235490874 0.0483376670806943 3.11336774901952 0.00378138726265313 2.76410114140074 4.34882052131669 0.000842955977915118 306.257985546566
49549000 -2694.0382295383 -3004.99914361509 310.960914076796 -3004.99914361509 4.00207235490874 0.053652247920425 3.11336774901952 0.00507284624704243 4.78554740485232 4.40039323063396 0.000559149080955158 311.714144705784
49550000 -2680.54787093417 -3004.03940720271 323.491536268547 -3004.03940720271 4.00207235490874 0.051607993235081 3.11336774901952 0.00456940249918488 3.0478802239076 4.95029817710538 0.000452790844352046 324.033781074322
49551000 -2683.53351739493 -3003.16890622744 319.635388832511 -3003.16890622744 4.00207235490874 0.053827953810475 3.11336774901952 0.00485297824412389 3.2944716880945 4.98507606006103 0.0005924638570666 320.446493202089
49552000 -2676.08763294595 -3004.05647240069 327.968839454742 -3004.05647240069 4.00207235490874 0.0326524363646497 3.11336774901952 0.00468822557897403 0.688606056490524 5.26397761818757 0.000476932005718028 328.563027888966
49553000 -2684.25421507625 -3007.38198750574 323.127772429492 -3007.38198750574 4.00207235490874 0.036039109805796 3.11336774901952 0.00524809955360697 1.56870097910249 4.51531681180445 0.000553719636917839 323.871245416758
49554000 -2693.47477438055 -3009.75205100763 316.277276627076 -3009.75205100763 4.00207235490874 0.0351398748614529 3.11336774901952 0.00506225773637761 1.46823915309517 4.28201420116941 0.000509115763298741 316.936766549735
49555000 -2684.62902642173 -3003.29914367341 318.670117251687 -3003.29914367341 4.00207235490874 0.0295608404172406 3.11336774901952 0.00432416183430271 0.59404266956971 4.13255117752712 0.000493650926866015 319.298760392481
49556000 -2684.59118417282 -3004.72416495827 320.132980785446 -3004.72416495827 4.00207235490874 0.0237397827710716 3.11336774901952 0.00346124086852335 0.398934212766123 4.04450919519524 0.000521064296045002 320.815668727662
49557000 -2667.48683011651 -3006.40603084291 338.919200726404 -3006.40603084291 4.00207235490874 0.0179719497571367 3.11336774901952 0.00338276247114505 0.213959921864194 4.49166131068607 0.000324184013015982 339.127326521546
49558000 -2668.67620041926 -3008.94070921372 340.264508794459 -3008.94070921372 4.00207235490874 0.0160565404549152 3.11336774901952 0.00338042426003773 0.168931387727835 4.56913401144535 0.000420520942037518 340.732817574498
49559000 -2673.8267120431 -3007.58481163225 333.758099589147 -3007.58481163225 4.00207235490874 0.0234514273796521 3.1269195527754 0.00560464531541174 1.16826715606543 4.12916895631393 0.000446118871987687 334.326159011151
49560000 -2681.11070593325 -3005.59350033385 324.482794400598 -3005.59350033385 4.00207235490874 0.0208368395914533 3.1269195527754 0.00482242250429484 0.716693010173376 4.36966952565722 0.000543104297752929 325.247569755357
49561000 -2685.01589674783 -3002.97369978352 317.957803035694 -3002.97369978352 4.00207235490874 0.018336458653446 3.1269195527754 0.00421930336456394 0.882145864198135 3.87160879622288 0.000626273449014099 318.865064107304
49562000 -2677.63939543625 -3005.59074843638 327.95135300013 -3005.59074843638 4.00207235490874 0.0176026523182874 3.1269195527754 0.00393320756965368 0.527069283750152 4.07642790005717 0.000489826564733057 328.612878355432
49563000 -2676.99812094705 -3003.91454861711 326.916427670056 -3003.91454861711 4.00207235490874 0.0215357421152652 3.1269195527754 0.00490656041545741 0.568518936110504 3.94233880638529 0.00040462023484521 327.386850581891
49564000 -2679.76647002172 -3003.39023613348 323.62376611176 -3003.39023613348 4.00207235490874 0.0153856340122375 3.1269195527754 0.00351109584377912 0.296052645229371 3.89585604485207 0.000477029153902037 324.258817696449
49565000 -2671.5864898526 -3003.13188008503 331.545390232433 -3003.13188008503 4.00207235490874 0.0238243715705764 3.1269195527754 0.00518349237656448 1.2040875350645 4.20658647524031 0.000351277075471948 331.874439509681
49566000 -2664.94670750436 -3003.47280040509 338.526092900732 -3003.47280040509 4.00207235490874 0.021691291779491 3.1269195527754 0.0036949179714524 1.00104194460187 3.92976174055833 0.000336708685113543 338.812784997756
49567000 -2671.2289817678 -3006.13988521101 334.91090344321 -3006.13988521101 4.00207235490874 0.0218200002471824 3.1269195527754 0.00420052347545738 1.24904885336694 3.62757831921514 0.000510710695301565 335.614180695456
49568000 -2693.94074217696 -3003.65156947542 309.710827298454 -3003.65156947542 4.00207235490874 0.0210489988073688 3.1269195527754 0.00408708034638608 0.955935946848271 3.60674793517122 0.000637124788260203 310.635266811154
49569000 -2680.98222141574 -3004.47131906158 323.489097645835 -3004.47131906158 4.00207235490874 0.0234590411299043 3.1269195527754 0.00477214385097356 1.20932489177529 3.62597044189383 0.000558081338746017 324.281076342332
49570000 -2673.25504249558 -3002.83296798691 329.577925491328 -3002.83296798691 4.00207235490874 0.0233401670723712 3.1269195527754 0.00370871940266374 1.18231154739263 3.85212745479317 0.000430583703454819 330.110541205785
49571000 -2674.50517672232 -3004.19955330056 329.694376578235 -3004.19955330056 4.00207235490874 0.0291345815919632 3.1269195527754 0.00444643510721118 1.01370711857671 4.05446342260173 0.000467147760831431 330.308496166585
49572000 -2667.38288995803 -3005.48539616878 338.102506210746 -3005.48539616878 4.00207235490874 0.0349877618184521 3.1269195527754 0.0038139844122748 1.54300635166811 3.75711869721203 0.000377397065591712 338.5032780447
49573000 -2670.33287057106 -3002.67281703715 332.339946466085 -3002.67281703715 4.00207235490874 0.0376291556854604 3.1269195527754 0.00407036973751688 2.42720794915649 3.82009109054475 0.000336555661881928 332.626183992078
49574000 -2671.79307520688 -3001.49776312031 329.704687913428 -3001.49776312031 4.00207235490874 0.0366562515068902 3.1269195527754 0.00391074279616759 2.34096962799284 3.6288733667785 0.000486385216359784 330.359162825997
49575000 -2674.72665764066 -3003.0594648256 328.332807184936 -3003.0594648256 4.00207235490874 0.038479576754728 3.1269195527754 0.00375135537735118 1.72279502356796 4.5653192452453 0.000496643757218212 329.008154144113
49576000 -2685.4318710886 -3006.99103178083 321.559160692232 -3006.99103178083 4.00207235490874 0.038479576754728 3.1269195527754 0.00381490635432601 1.03911379014915 4.63492580095103 0.000497728803180159 322.236690025373
49577000 -2685.03487700849 -3005.51182740463 320.476950396135 -3005.51182740463 4.00264374500776 0.0510188068411651 3.1269195527754 0.00537930813695079 1.75437816560365 4.88996805550853 0.000537187080120092 321.230770786462
49578000 -2688.00161985621 -3007.58449363776 319.582873781552 -3007.58449363776 4.00264374500776 0.0304213188446055 3.1269195527754 0.00368922236445562 1.58704997145515 3.76969166843409 0.000648779025991274 320.52543993282
49579000 -2688.97388061247 -3007.04291369711 318.069033084639 -3007.04291369711 4.00264374500776 0.0330764178686383 3.1269195527754 0.00378285544129398 1.28496517367816 4.22797346922276 0.000697001132222036 319.083294096196
49580000 -2694.70988273082 -3007.20096606584 312.491083335019 -3007.20096606584 4.00264374500776 0.0319550647406196 3.1269195527754 0.00447052096267646 1.18843890000153 4.43137481323444 0.00049638123092183 313.16590155362
49581000 -2694.10793428377 -3002.68197949104 308.574045207278 -3002.68197949104 4.00264374500776 0.0242693436563184 3.1269195527754 0.00342434841170263 1.28327205535882 3.912000323081 0.000633927986585624 309.493454545813
49582000 -2691.32375215771 -3001.49946848672 310.175716329016 -3001.49946848672 4.00264374500776 0.0336098171086693 3.1269195527754 0.00421712305241444 2.43329363694007 4.16031792979065 0.000813333303652529 311.344331298518
49583000 -2687.43413243669 -3004.08274321227 316.648610775587 -3004.08274321227 4.00264374500776 0.0347506370574965 3.1269195527754 0.00440483372919508 2.59831879274741 4.09266760655601 0.000499068434404144 317.328827981406
49584000 -2687.99879245659 -3003.29160504379 315.292812587195 -3003.29160504379 4.00264374500776 0.035980465308701 3.1269195527754 0.00547997391158685 2.16984096431482 4.31881713863932 0.000457586872809256 315.886253316182
49585000 -2698.15946945096 -3003.26055801845 305.101088567493 -3003.26055801845 4.00264374500776 0.035980465308701 3.1269195527754 0.00539194426459356 0.905601090432831 4.60925710276227 0.000785528958746686 306.234919867527
49586000 -2706.24967009081 -3011.16803703839 304.91836694758 -3011.16803703839 4.00264374500776 0.0399145880758183 3.1269195527754 0.00695891452695564 1.84906470578547 4.80449054837476 0.00058724925394305 305.761290277069
49587000 -2687.54549021354 -3000.52914911178 312.983658898243 -3000.52914911178 4.00264374500776 0.0245369532812659 3.1269195527754 0.00452604984272891 1.00953569871459 4.35561178478846 0.000604892953619334 313.856184380828
49588000 -2684.68939016181 -3002.22244230369 317.533052141879 -3002.22244230369 4.00264374500776 0.0245369532812659 3.1269195527754 0.00390771813888627 0.719883563604608 4.32464391224138 0.000394497180135839 317.978138110571
49589000 -2683.17324679017 -3003.58062012949 320.40737333932 -3003.58062012949 4.00264374500776 0.0245369532812659 3.1269195527754 0.00367019484191406 1.06176712625208 3.71661938590485 0.000519312116843897 321.127352399307
49590000 -2691.68568726817 -3008.89636452256 317.210677254389 -3008.89636452256 4.00264374500776 0.0245369532812659 3.1269195527754 0.00468124748511069 1.33070347824515 3.49320026340258 0.000592016178551376 318.06168519391
49591000 -2675.94922892519 -3007.02475022548 331.07552130029 -3007.02475022548 4.00264374500776 0.0215657998586468 3.1269195527754 0.00314174327705099 0.797685022415734 3.7593995900098 0.000429155699444589 331.604815065517
49592000 -2678.63998568169 -3008.58068007995 329.940694398265 -3008.58068007995 4.00264374500776 0.0245640028034691 3.1269195527754 0.003680854700616 1.62886303690797 3.50363386099978 0.000482215445974391 330.586559372174
49593000 -2687.36349061614 -3008.07591148248 320.712420866334 -3008.07591148248 4.00264374500776 0.0176237472873359 2.98929046197001 0.00367042760458821 0.584724248156903 4.74010722590928 0.000598461311579074 321.161328158038
49594000 -2692.25790660601 -3010.39637546368 318.138468857674 -3010.39637546368 4.00264374500776 0.0204666180603684 2.98929046197001 0.00429617071706193 0.544883808478216 4.82974503705228 0.000524410363820493 318.455288783669
49595000 -2681.25777626997 -3002.14540830001 320.887632030034 -3002.14540830001 4.00264374500776 0.0204666180603684 2.98929046197001 0.00419879079594483 0.803024088715144 4.0273829136429 0.000622151879348521 321.375361683087
49596000 -2682.00696563087 -3003.74124293513 321.734277304261 -3003.74124293513 4.00264374500776 0.0239717473281252 2.98929046197001 0.00489111500283027 0.752136575020988 4.41532436927332 0.000468331995992458 321.938000152928
49597000 -2691.9932796493 -3006.61070364693 314.61742399763 -3006.61070364693 4.00264374500776 0.027648889429324 2.98929046197001 0.00542015580477083 1.00717637774512 4.30636052351902 0.000587478865992034 315.047809681325
49598000 -2686.0722014993 -3002.82369331711 316.751491817812 -3002.82369331711 4.00264374500776 0.0206212955058611 2.98929046197001 0.0038279044462557 0.285461415598176 4.69059779943395 0.000523585888458753 317.066738311592
49599000 -2685.71537150101 -3007.0927076565 321.377336155496 -3007.0927076565 4.00264374500776 0.0164805269233379 2.98929046197001 0.00307147598157428 0.177799413069465 4.89708835438753 0.000459816631514398 321.562709349467
49600000 -2685.04321464421 -3006.37702503224 321.333810388031 -3006.37702503224 4.00264374500776 0.0201385338842565 2.98929046197001 0.00404837906376099 0.525667631234584 4.41273956617004 0.000428244618997361 321.448050371164
49601000 -2690.33050038125 -3008.97937396401 318.648873582765 -3008.97937396401 4.00264374500776 0.0326227171901184 2.98929046197001 0.00580012989228679 0.710119471337475 5.14962065491529 0.00055715449343749 319.02626156237
49602000 -2687.22195007206 -3005.11262014702 317.890670074968 -3005.11262014702 4.00264374500776 0.0262244081904235 2.98929046197001 0.00438814150713105 0.134468314661592 2.90206852818999 0.000533901076248719 318.2254260574
49603000 -2686.76277218852 -3008.83947923172 322.076707043196 -3008.83947923172 4.00264374500776 0.0216435816483354 2.98929046197001 0.00322772013259222 0.588099725002681 5.22608564778031 0.000485814330673656 322.317078969555
49604000 -2676.81008688676 -3007.67562309948 330.865536212713 -3007.67562309948 4.00264374500776 0.0235674409653375 2.98929046197001 0.00372509915091793 0.687131706337298 5.66234930780627 0.000405797872353247 330.925936808102
49605000 -2687.6104693343 -3011.07672566092 323.466256326624 -3011.07672566092 4.00264374500776 0.019843818066653 2.98929046197001 0.00365558203322602 0.288344931112944 4.88997297840427 0.000430074959316742 323.584761255214
49606000 -2689.47653488897 -3009.30544988028 319.828914991305 -3009.30544988028 4.00264374500776 0.0211535971031294 2.98929046197001 0.00308005578067318 0.580575690938417 4.83259820635896 0.00057819093536668 320.243364554536
49607000 -2688.97149888937 -3013.08091299135 324.109414101975 -3013.08091299135 4.00264374500776 0.0188553579768532 2.98929046197001 0.00310386508272178 0.265336751297135 4.53036668582569 0.000443143595119274 324.257853373082
49608000 -2690.81905168019 -3010.95680659545 320.137754915253 -3010.95680659545 4.00264374500776 0.0278760962368715 2.98929046197001 0.00452421980783107 0.987243525327941 4.48037841606482 0.00052161223989893 320.449224802758
49609000 -2696.4312250661 -3015.07487997177 318.643654905666 -3015.07487997177 4.00264374500776 0.0272510703698288 2.98929046197001 0.00540170747915592 0.94343739564005 4.71463655838218 0.000498434235585928 318.909671972867
49610000 -2694.52177838184 -3009.87955754535 315.357779163507 -3009.87955754535 4.00264374500776 0.016977456394782 2.98929046197001 0.00315154045646042 0.00688496596387229 2.83693395210575 0.000535356322531517 315.695257123235
49611000 -2692.56549611864 -3006.13292297723 313.567426858585 -3006.13292297723 4.00264374500776 0.0240523473140342 2.98929046197001 0.00329943961725332 0.367289017256409 5.97346730035021 0.00057712077657108 313.98002383244
49612000 -2700.75677374812 -3009.06278085266 308.306007104536 -3009.06278085266 4.00264374500776 0.0243588743055694 2.98929046197001 0.00395522916611744 0.376644026817722 6.3852428031649 0.000779532533544634 309.019246939693
49613000 -2710.18257810401 -3010.72176592076 300.539187816749 -3010.72176592076 4.00264374500776 0.0190306550381488 2.98929046197001 0.00290999631730387 0.230931136748406 5.90335049556777 0.000878695170014303 301.372171273599
49614000 -2717.2679510491 -3009.54594997196 292.277998922867 -3009.54594997196 4.00264374500776 0.0230653408418904 2.98929046197001 0.00383973771014901 0.365457187494308 5.27902818797758 0.000939126696421217 293.177494731043
49615000 -2704.82184939519 -3011.11240914001 306.29055974482 -3011.11240914001 4.00264374500776 0.0231106580817815 2.98929046197001 0.00365695189140261 0.349133298003586 5.94784151913064 0.000574394105413264 306.698420911442
49616000 -2695.13420719699 -3015.91236564025 320.778158443255 -3015.91236564025 4.00264374500776 0.0188292631108779 2.98929046197001 0.00384185868926654 0.231965931564139 5.38676595182158 0.000670251289391142 321.34035655522
49617000 -2688.98179163736 -3011.79545224564 322.81366060828 -3011.79545224564 4.00264374500776 0.0224859733780862 2.98929046197001 0.00419112386081553 0.337338195533663 5.26701734589547 0.000515042533411721 323.112455505786
49618000 -2687.80466377637 -3009.79871475572 321.994050979352 -3009.79871475572 4.00264374500776 0.021308856831421 2.98929046197001 0.00416889241981071 0.363752664339636 4.09209717630766 0.000537930227539852 322.336325253619
49619000 -2670.58447001088 -3011.03546225663 340.450992245748 -3011.03546225663 4.00264374500776 0.0222115137232363 2.98929046197001 0.00424472984873996 0.321398008192416 5.74318587133326 0.000407883045578992 340.51651813717
49620000 -2676.74075505477 -3010.60987101741 333.869115962645 -3010.60987101741 4.00264374500776 0.0431099251001164 2.98929046197001 0.00506725119328946 2.4946850322969 4.43766727317145 0.000472076791655458 334.080803040286
49621000 -2682.46908651764 -3014.50071390622 332.031627388576 -3014.50071390622 4.00264374500776 0.0349360331927845 2.98929046197001 0.00437425857616127 1.00530361698091 4.35755047008986 0.000434049421536226 332.159331201804
49622000 -2677.8202109018 -3008.80709331256 330.986882410755 -3008.80709331256 4.00264374500776 0.038045870844955 2.98929046197001 0.00425128397396686 1.07203759690971 5.09087224556008 0.000448459459511316 331.147246107993
49623000 -2672.19970478917 -3009.82352914357 337.623824354404 -3009.82352914357 4.00264374500776 0.0417595238778433 2.98929046197001 0.00499938839364072 0.331740731358626 3.35003799516539 0.000402962428637928 337.677213093922
49624000 -2676.06246807921 -3005.25065522467 329.188187145457 -3005.25065522467 4.00264374500776 0.0417595238778433 2.98929046197001 0.00497157636260171 0.154157804499152 3.61428944046139 0.000361660225605571 329.133437724323
49625000 -2683.10114497559 -3005.43592659031 322.334781614722 -3005.43592659031 4.00264374500776 0.0417595238778433 2.98929046197001 0.00459743523311789 1.35197166397897 4.77895690605738 0.000451459189035317 322.501812004863
49626000 -2694.10861955076 -3011.12747040236 317.018850851594 -3011.12747040236 4.00264374500776 0.0354136013893893 2.98929046197001 0.00388800638080842 1.63616426158308 4.56247456549505 0.000635245113331352 317.527407192355
49627000 -2681.27158653463 -3004.38753140984 323.115944875215 -3004.38753140984 4.00264374500776 0.0354136013893893 2.98929046197001 0.00467191761469729 1.63828574994054 4.54837290700401 0.000466562380585145 323.315882018106
49628000 -2693.03544994857 -3009.05238424374 316.016934295176 -3009.05238424374 4.00264374500776 0.0353885968270326 2.98929046197001 0.00519615618584568 0.977991640824348 4.53626243497866 0.00048333955521631 316.252199125804
49629000 -2692.18717683862 -3012.13080276307 319.943625924448 -3012.13080276307 4.00264374500776 0.0289851490419598 2.98929046197001 0.00314539708173937 0.0559145413422588 3.84343427874139 0.000559785822113057 320.325725585612
49630000 -2676.55716386031 -3006.74730700161 330.190143141301 -3006.74730700161 4.00264374500776 0.0344411500080412 3.04304783277649 0.00400329659587259 0.793159677033687 5.2026557963022 0.000353859016211571 330.274875368167
49631000 -2673.15707138149 -3007.88739398684 334.730322605348 -3007.88739398684 4.00264374500776 0.0357065218491721 3.04304783277649 0.00390631578496793 0.840759576659663 5.08215691531647 0.000460878010582521 335.079289646547
49632000 -2695.75322007815 -3018.79755954215 323.044339464001 -3018.79755954215 4.00264374500776 0.0404048564023903 3.04304783277649 0.00423861636334412 0.0169384231580905 2.21914937129411 0.000336628407800971 323.079152790863
49633000 -2700.89056790408 -3019.4870354743 318.596467570221 -3019.4870354743 4.00264374500776 0.0270066499436956 3.04304783277649 0.00245673060996913 0.00931305009713258 2.88508774140718 0.000646760464761241 319.284277224038
