#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:true_dat" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:true_dat" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:true_dat" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true_dat" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true_dat">
#                    <trait id="dateTrait.t:true_dat" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                         t48_1.15=1.15,
#t17_0.99=0.99,
#t39_0.73=0.73,
#t26_0.73=0.73,
#t13_0.72=0.72,
#t30_0.72=0.72,
#t45_0.49=0.49,
#t37_0.49=0.49,
#t24_0.45=0.45,
#t40_0.39=0.39,
#t14_0.3=0.3,
#t11_0.28=0.28,
#t15_0=0,
#t43_0.27=0.27,
#t5_0.25=0.25,
#t49_0.25=0.25,
#t2_0.24=0.24,
#t33_0.23=0.23,
#t20_0.21=0.21,
#t19_0.21=0.21,
#t22_0.19=0.19,
#t46_0.15=0.15,
#t4_0.15=0.15,
#t50_0.13=0.13,
#t25_0.13=0.13,
#t8_0.13=0.13,
#t34_0.1=0.1,
#t29_0.1=0.1,
#t28_0.1=0.1,
#t44_0.1=0.1,
#t3_0.09=0.09,
#t9_0.09=0.09,
#t7_0.08=0.08,
#t27_0.07=0.07,
#t23_0.07=0.07,
#t10_0.06=0.06,
#t35_0.06=0.06,
#t38_0.05=0.05,
#t21_0.05=0.05,
#t18_0.04=0.04,
#t6_0.04=0.04,
#t1_0.04=0.04,
#t36_0.03=0.03,
#t42_0.03=0.03,
#t12_0.01=0.01,
#t16_0.01=0.01,
#t47_0.01=0.01,
#t32_0.01=0.01,
#t41_0=0,
#t31_0=0    
#                         <taxa id="TaxonSet.true_dat" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.true_dat"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:true_dat" name="distribution" x="@popSize.t:true_dat">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:true_dat" name="distribution">
#            <parameter id="ucldMean.c:true_dat" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:true_dat" name="distribution">
#            <parameter id="ucldStdev.c:true_dat" lower="0.0" name="x" upper="5.0">0.5</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">0.3333</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@true_dat" id="treeLikelihood.true_dat" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:true_dat">
#            <siteModel id="SiteModel.s:true_dat" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_dat" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_dat" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_dat" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:true_dat" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:true_dat" id="RelaxedClock.c:true_dat" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:true_dat">
#                <LogNormal S="@ucldStdev.c:true_dat" id="LogNormalDistributionModel.c:true_dat" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.01" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="98" id="rateCategories.c:true_dat" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-77750.81197386394	-77653.08400068499	-97.72797317894282	-77653.08400068499	3.436264834685122	1.0	0.5	1.6221023618416397	0.273265450271931	0.523823194389397	0.3	-98.53050826193571	
1000	-48131.245338591994	-47965.208973921835	-166.03636467015687	-47965.208973921835	2.9175065709424266	0.7823673024692643	0.7828303078732625	0.6154631529595928	0.4724990155434501	0.9461495832345738	8.452008544882508	-162.6519470568832	
2000	-41680.075528094894	-41501.57032004526	-178.50520804963	-41501.57032004526	4.243471660214572	0.7640855926155524	1.3895545187318388	0.3999386160209925	1.5214662528289038	2.093189236236766	11.60096619207074	-172.98375149199293	
3000	-38817.16319979241	-38636.47044591715	-180.69275387526557	-38636.47044591715	3.5529309955473622	0.7451078792215415	1.3895545187318388	0.3648627241393891	1.4452283364800127	2.052191994755225	14.361911795873164	-174.95780601651612	
4000	-36486.343223552925	-36306.088608738864	-180.25461481406367	-36306.088608738864	3.2687323598214144	0.6695222926746764	1.441841054887477	0.29891026516122743	0.5110571470648636	1.5343632031523586	12.949546213957946	-174.4663106013553	
5000	-33673.84494235744	-33491.589144780555	-182.25579757688965	-33491.589144780555	3.349776271702924	0.6685226273554015	1.4672250883055244	0.24669793700602835	0.3411038627827188	1.531813373755888	9.603681214006903	-176.6902479093296	
6000	-32669.534756181856	-32486.75090257971	-182.78385360214511	-32486.75090257971	3.547353884984825	0.6685226273554015	1.4672250883055244	0.29761640614807444	0.26938813595422667	1.4007495926188478	15.510977117923565	-176.73890244492387	
7000	-31587.846855072497	-31406.894880932046	-180.95197414045074	-31406.894880932046	3.599430225436247	0.5738900708141649	1.4484480301902416	0.2643507588457304	0.2856296445299178	1.5856853148391934	11.405806201078052	-175.27078522405444	
8000	-30410.339636375564	-30233.191849939274	-177.14778643628884	-30233.191849939274	3.6177733046937615	0.5738900708141649	1.4136525128600415	0.20540471530281165	0.24613905150655224	1.4921422800249746	11.29599909737672	-171.58066845236505	
9000	-29974.855894723823	-29800.164345778583	-174.69154894524075	-29800.164345778583	4.485731191409592	0.5806269086304572	1.4494529965129628	0.19935409022116532	0.2809975110130142	1.6501949481312124	11.080792651451395	-169.03625415228342	
10000	-29801.21407893521	-29623.844857882454	-177.36922105275423	-29623.844857882454	4.478086445208084	0.5398694640310162	1.4199487732537859	0.19817278347203404	0.24198232475391077	1.586445099731601	13.10631409861653	-171.63456689307966	
11000	-29654.318681451517	-29479.42369670011	-174.89498475140948	-29479.42369670011	4.343818507176951	0.5565568922975638	1.4199487732537859	0.21084628196085584	0.25323847484977585	1.5299570669567157	13.009965377214657	-169.16770906680506	
12000	-29608.34945832311	-29431.52941652498	-176.8200417981331	-29431.52941652498	4.373941876410956	0.5371988717720498	1.4199487732537859	0.19238833972716346	0.21713502759092634	1.5503497368507277	15.084079103601736	-170.94484192121723	
13000	-29590.874016397865	-29416.73247490741	-174.14154149045513	-29416.73247490741	4.305433111498366	0.533942079019011	1.4199487732537859	0.20049749276416268	0.2908657556873849	1.7395364061353142	10.304149112824028	-168.64743479651696	
14000	-29444.096613615988	-29260.90010924837	-183.1965043676169	-29260.90010924837	3.7456477805151773	0.5292453530043488	1.3922603935213116	0.19355357380216004	0.2730053181600594	1.6836544752952438	7.513776035586192	-178.10127962040727	
15000	-28921.309220087565	-28743.330154234984	-177.97906585258062	-28743.330154234984	3.7122559065898577	0.5074710738789604	1.4376295772322343	0.1787053851060447	0.2591143260748886	1.7537025072266765	15.45382557730893	-172.02660149967076	
16000	-28510.55183398032	-28334.16002341671	-176.3918105636103	-28334.16002341671	3.914272538907087	0.5107847892320087	1.434730592784483	0.18061125987412366	0.2574925886707298	1.768394418061025	10.672041369963186	-170.8182732510397	
17000	-28478.950259340963	-28301.442535277598	-177.50772406336614	-28301.442535277598	3.9232303400371595	0.5118154946115745	1.434730592784483	0.18439671305644492	0.2698150214303376	1.749865386443604	12.470120323912367	-171.77847870774093	
18000	-28429.78147507866	-28253.329457269967	-176.45201780869294	-28253.329457269967	4.072324237952978	0.5156900103205105	1.434730592784483	0.18926742411519915	0.271445589203581	1.802283879688183	12.327919158937236	-170.734241321304	
19000	-28429.893280748423	-28252.270518467005	-177.62276228142036	-28252.270518467005	4.026304161710762	0.5067138508686426	1.434730592784483	0.1871860336727318	0.2563809463694813	1.8102854136202446	14.473396345819243	-171.74454010504326	
20000	-28429.69813771655	-28251.556208089994	-178.1419296265575	-28251.556208089994	4.159544086862223	0.49193468702262905	1.434730592784483	0.1839732275929981	0.24067512699568788	1.786846975828727	12.236201167589607	-172.43162081286158	
21000	-28417.80257183944	-28238.408746383397	-179.39382545604263	-28238.408746383397	4.22011167630294	0.45625337797645915	1.434730592784483	0.17638713315296262	0.2268569878985125	1.8179572430339632	12.688165453185139	-173.64724580419488	
22000	-28422.31572293211	-28242.78815903613	-179.52756389598147	-28242.78815903613	4.184762708209666	0.4495010442934884	1.4377452661659227	0.1711979992650554	0.21717744778099107	1.817966528410916	13.852912123990821	-173.68411355224418	
23000	-28416.679042624215	-28238.46339972142	-178.21564290279767	-28238.46339972142	4.110174849732338	0.46196768387547105	1.4069155488112992	0.18287946129003638	0.2244267879311416	1.7522762536602055	12.742348740475883	-172.548255440469	
24000	-28417.140333892065	-28239.89063761346	-177.24969627860636	-28239.89063761346	4.302737040601396	0.4637962817685963	1.4455500155359042	0.1852319922571185	0.24032751228130242	1.830911327917199	12.32944061946948	-171.4993348685841	
25000	-28428.976414578945	-28251.9149345951	-177.06147998384264	-28251.9149345951	4.318875874810421	0.4672637764025756	1.4464575853658521	0.18984815607808844	0.2409730556588923	1.8554368941166879	11.630873325490699	-171.36672248455304	
26000	-28420.953416842927	-28242.7914468792	-178.16196996372716	-28242.7914468792	4.2503082325594725	0.47036525229146997	1.4464575853658521	0.18872204993264854	0.2385725374452928	1.8403384448030389	13.492421364687331	-172.3187473732065	
27000	-28386.080545806246	-28204.843390975202	-181.23715483104348	-28204.843390975202	4.559538995264728	0.4465556457993505	1.430050536730432	0.17602615783594017	0.2104364801069043	1.8138905299838284	13.925205458485244	-175.41158591610045	
28000	-28381.347001118127	-28201.55038048446	-179.79662063366823	-28201.55038048446	4.405099836648547	0.4563373375449208	1.430050536730432	0.18031761868469495	0.2294024070688315	1.7484691796324212	12.53440437424214	-174.07627504561023	
29000	-27726.377905293633	-27547.939763044356	-178.43814224927664	-27547.939763044356	4.4396605905262625	0.452784957337804	1.4324718501609794	0.17468786072758236	0.24512037801621894	1.7720196855234367	11.56003495686558	-172.79145532073866	
30000	-27455.514980803404	-27278.172401942615	-177.3425788607897	-27278.172401942615	4.606313019821524	0.4492595262001794	1.4324718501609794	0.1683284207118388	0.2341469554567632	1.8665271319806431	13.313509222445536	-171.55466656870874	
