#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:geo_structure" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:geo_structure" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:geo_structure" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:geo_structure" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:geo_structure">
#                    <trait id="dateTrait.t:geo_structure" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#A0_0=0,
#A1_4.61=4.61,
#A2_7.58=7.58,
#A3_1.22=1.22,
#A4_1.88=1.88,
#A5_6.71=6.71,
#A6_1.1=1.1,
#A7_9.26=9.26,
#A8_6.56=6.56,
#A9_8.8=8.8,
#B0_4.19=4.19,
#B1_0.35=0.35,
#B2_7.53=7.53,
#B3_9.69=9.69,
#B4_1.21=1.21,
#B5_3.19=3.19,
#B6_2.3=2.3,
#B7_8.02=8.02,
#B8_6.47=6.47,
#B9_3.67=3.67,
#C0_7.27=7.27,
#C1_8.57=8.57,
#C2_2.56=2.56,
#C3_0.15=0.15,
#C4_0.16=0.16,
#C5_1.65=1.65,
#C6_5.82=5.82,
#C7_6.81=6.81,
#C8_7.14=7.14,
#C9_5.92=5.92,
#D0_0.87=0.87,
#D1_6.57=6.57,
#D2_9.54=9.54,
#D3_2.43=2.43,
#D4_8.16=8.16,
#D5_3.36=3.36,
#D6_6.7=6.7,
#D7_7.08=7.08,
#D8_9.78=9.78,
#D9_5.36=5.36,
#E0_8.9=8.9,
#E1_6.13=6.13,
#E2_5.49=5.49,
#E3_1.38=1.38,
#E4_5.71=5.71,
#E5_5.46=5.46,
#E6_1.35=1.35,
#E7_2.36=2.36,
#E8_1.21=1.21,
#E9_10=10
#                                    <taxa id="TaxonSet.geo_structure" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.geo_structure"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:geo_structure" name="distribution">
#            <parameter id="clockRate.c:geo_structure" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:geo_structure" name="distribution" x="@popSize.t:geo_structure">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <distribution id="all_taxa.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:geo_structure">
#            <taxonset id="all_taxa" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="A0_0" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A1_4.61" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A2_7.58" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A3_1.22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A4_1.88" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A5_6.71" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A6_1.1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A7_9.26" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A8_6.56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="A9_8.8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B0_4.19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B1_0.35" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B2_7.53" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B3_9.69" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B4_1.21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B5_3.19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B6_2.3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B7_8.02" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B8_6.47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="B9_3.67" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C0_7.27" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C1_8.57" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C2_2.56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C3_0.15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C4_0.16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C5_1.65" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C6_5.82" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C7_6.81" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C8_7.14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="C9_5.92" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D0_0.87" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D1_6.57" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D2_9.54" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D3_2.43" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D4_8.16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D5_3.36" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D6_6.7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D7_7.08" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D8_9.78" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="D9_5.36" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E0_8.9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E1_6.13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E2_5.49" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E3_1.38" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E4_5.71" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E5_5.46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E6_1.35" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E7_2.36" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E8_1.21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="E9_10" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="95.0">
#                <parameter estimate="false" id="RealParameter.0" name="M">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" lower="0.0" name="S" upper="5.0">0.5</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.geo_structure	TreeHeight.t:geo_structure	clockRate.c:geo_structure	popSize.t:geo_structure	CoalescentConstant.t:geo_structure	monophyletic(all_taxa)	logP(mrca(all_taxa))	mrcatime(all_taxa)	
0	-705.4896617789325	NaN	-705.4896617789325	NaN	190.1	1.0	0.3	-701.9017365096227	1	-4.791898073635786	190.1	
1000	-132.28918182895774	NaN	-132.28918182895774	NaN	111.17563409947833	1.3534534313446474	4.934831676792495	-121.92622743540862	1	-8.766635829291447	111.17563409947833	
2000	-145.38882837715389	NaN	-145.38882837715389	NaN	114.96558536766915	0.9203279669601829	6.32498892614043	-135.9071748394548	1	-7.6371452538948805	114.96558536766915	
3000	-160.03008097208559	NaN	-160.03008097208559	NaN	136.51064589722304	2.7444920450921844	8.633149487955796	-152.78503389920675	1	-5.089437687899566	136.51064589722304	
4000	-167.28471376346857	NaN	-167.28471376346857	NaN	121.01189912804081	3.89657358397808	9.402771359678432	-158.57467208570387	1	-6.469037206443555	121.01189912804081	
5000	-174.68769040166592	NaN	-174.68769040166592	NaN	141.224227458997	3.614425710103068	9.128919155598926	-167.5805935354115	1	-4.895649562489087	141.224227458997	
6000	-193.9229516587932	NaN	-193.9229516587932	NaN	191.91487203140585	8.078362223033286	16.33288032461945	-186.312601607128	1	-4.817169777834732	191.91487203140585	
7000	-194.32039271264244	NaN	-194.32039271264244	NaN	132.36811122974	10.857694570214818	15.643865275690194	-186.24673142418857	1	-5.323582443481442	132.36811122974	
8000	-197.97922233215107	NaN	-197.97922233215107	NaN	174.2984071997416	15.259234574087406	21.714048342285903	-190.27937597478083	1	-4.621886917244268	174.2984071997416	
9000	-204.38323979401923	NaN	-204.38323979401923	NaN	165.88225163646788	9.937256309835183	15.414606442319565	-197.0650592941832	1	-4.5828649696496955	165.88225163646788	
10000	-208.59639276646672	NaN	-208.59639276646672	NaN	113.37845167627871	24.263622736358116	17.804630077444546	-197.65649652432123	1	-8.060437701961582	113.37845167627871	
11000	-203.3514066146655	NaN	-203.3514066146655	NaN	167.9347305907815	47.4393017681169	20.952209954447664	-195.7211454746039	1	-4.588017012171025	167.9347305907815	
12000	-193.0883100941859	NaN	-193.0883100941859	NaN	116.10799149847912	24.091521158906847	15.063981717167838	-183.00779424670668	1	-7.368209269802223	116.10799149847912	
13000	-202.8263761175195	NaN	-202.8263761175195	NaN	152.7743256239796	270.74303155280836	21.54899320911366	-195.1147937132301	1	-4.6412533076656075	152.7743256239796	
14000	-204.02244015934804	NaN	-204.02244015934804	NaN	152.91826637087655	27.634476405416624	17.434998744102035	-196.5244230139362	1	-4.639537537317377	152.91826637087655	
15000	-211.8131733887477	NaN	-211.8131733887477	NaN	125.23531083875893	32.509938449718575	22.579080177249246	-202.76658148462772	1	-5.929568082399641	125.23531083875893	
16000	-211.72412636630895	NaN	-211.72412636630895	NaN	166.2640815985361	15.705286409678354	27.676491767859623	-203.81995734464462	1	-4.583585641437989	166.2640815985361	
17000	-218.11252874136258	NaN	-218.11252874136258	NaN	145.08469867831758	10.931011526712897	24.919758813248034	-210.11561910875534	1	-4.781248617175928	145.08469867831758	
18000	-210.05631866490154	NaN	-210.05631866490154	NaN	157.06437364360957	14.168040550002987	25.65489654121421	-202.2098154681248	1	-4.601768745085799	157.06437364360957	
19000	-223.50774480480453	NaN	-223.50774480480453	NaN	175.607230844261	59.89514436689196	37.138429809277206	-215.26130268149802	1	-4.631789845893417	175.607230844261	
20000	-222.60169848192166	NaN	-222.60169848192166	NaN	147.7363426827196	146.36331346764774	34.890996649316655	-214.32820081190562	1	-4.72126884975338	147.7363426827196	
21000	-218.72136586913533	NaN	-218.72136586913533	NaN	166.0231251184533	143.86570173639592	31.266653526837885	-210.69569586378873	1	-4.58311785825302	166.0231251184533	
22000	-227.90804086549244	NaN	-227.90804086549244	NaN	136.16152960408658	522.9290081079281	36.666504852995125	-219.19956257535196	1	-5.106614626126035	136.16152960408658	
23000	-243.1139910966058	NaN	-243.1139910966058	NaN	137.27806851080817	1613.3671178211825	48.83918691118824	-234.17229561465396	1	-5.053162480857953	137.27806851080817	
24000	-233.87532589200035	NaN	-233.87532589200035	NaN	122.32061442432686	1271.8726877537808	31.00793381821116	-224.15800298895337	1	-6.283079801686518	122.32061442432686	
25000	-227.0229672578177	NaN	-227.0229672578177	NaN	147.60420226937862	755.9735548797878	31.732263904568313	-218.84169386457816	1	-4.723939441164491	147.60420226937862	
26000	-215.79827967926556	NaN	-215.79827967926556	NaN	122.10605331940602	366.6869802307277	29.99993351483276	-206.08478585224748	1	-6.312298661530627	122.10605331940602	
27000	-220.35737343459817	NaN	-220.35737343459817	NaN	151.55286690753329	1298.3003783260865	37.9255327027648	-212.06474178002514	1	-4.657007083220477	151.55286690753329	
28000	-219.57072013112537	NaN	-219.57072013112537	NaN	141.2901500553437	525991.6475888916	30.40537839725304	-211.26270819949914	1	-4.893392417900449	141.2901500553437	
29000	-235.21219085723223	NaN	-235.21219085723223	NaN	155.39979750435356	4.49061687434639E7	44.14561721533377	-226.8103584310134	1	-4.61433877441736	155.39979750435356	
30000	-244.08607334302027	NaN	-244.08607334302027	NaN	134.77954834480997	5.601915887975264E8	43.6705268498784	-235.13042012683812	1	-5.178979784414018	134.77954834480997	
31000	-256.13887435617664	NaN	-256.13887435617664	NaN	238.6988071357902	3.695866101121085E12	61.20786389636909	-246.355679183711	1	-5.668919496163405	238.6988071357902	
32000	-256.89944727050437	NaN	-256.89944727050437	NaN	163.1794793582007	1.7219726161949303E14	51.83094794732903	-248.3703694590988	1	-4.581090389822125	163.1794793582007	
33000	-254.98550914404223	NaN	-254.98550914404223	NaN	170.18594631516856	5.665421103233404E16	44.033747510393475	-246.6034653002278	1	-4.597087515009223	170.18594631516856	
34000	-267.2856924930449	NaN	-267.2856924930449	NaN	166.89277544499677	6.0036396435255116E19	56.73571579967356	-258.6622760268847	1	-4.585012545451998	166.89277544499677	
35000	-262.8035035903496	NaN	-262.8035035903496	NaN	241.4481124647914	9.58793593607825E21	62.99262277989132	-252.93493690913485	1	-5.725549060411658	241.4481124647914	
36000	-263.43921923714703	NaN	-263.43921923714703	NaN	152.01455485980125	1.1014400034754208E20	63.30931901132631	-254.64038914867882	1	-4.650797550385679	152.01455485980125	
37000	-276.9751120666788	NaN	-276.9751120666788	NaN	190.68779259502702	1.0387836603149747E21	76.75153758894515	-267.8345602935182	1	-4.799978353161777	190.68779259502702	
38000	-289.07982691621606	NaN	-289.07982691621606	NaN	197.0205595048026	4.959404015276583E22	107.84676402864065	-279.5060974197371	1	-4.893018128464469	197.0205595048026	
39000	-281.4528933000379	NaN	-281.4528933000379	NaN	211.83147105217208	1.0290687762303185E26	93.06213899745129	-271.7756716386135	1	-5.1439542301285375	211.83147105217208	
40000	-313.49954958745457	NaN	-313.49954958745457	NaN	436.7387311436419	6.928453559082715E28	159.70289494463606	-298.7004343981195	1	-9.725800006885553	436.7387311436419	
41000	-306.4780224183242	NaN	-306.4780224183242	NaN	194.8417688210028	1.5791746541474768E34	185.70918018851256	-296.3939993090627	1	-4.859841206537743	194.8417688210028	
